226,-2877.2,1541.4,3140.3,-78.084,1691.7,-468.53,738.2,-3653.3,1319.9,-7961.2,-1479.5,-2129.9,-77.871,-1681.7,-2460.4,-643.52,-2245.3,-6466.1,3885.1,-1110.8
227,-2779,964.94,2913.9,82.314,1533.2,-467.96,364.56,-3580.7,1094.7,-7671.9,-1544.1,-1917.4,216.08,-1523.1,-2577.7,-801.43,-2518.6,-6359.9,4251.9,-781.86
228,-2660.6,351.52,2628.7,296.67,1298.5,-509.55,44.67,-3463.9,912.62,-7387.5,-1605.5,-1632.9,487.77,-1389.5,-2768,-930.97,-2712.8,-6219.1,4597.9,-393.77
229,-2529.7,-253.37,2309.2,581.65,994.01,-583.62,-222.07,-3301.7,750.29,-7128.4,-1650.9,-1288.9,736.01,-1265.2,-3035,-1028.9,-2826.1,-6031.1,4920.2,59.873
230,-2393.8,-815.05,1979.7,943.21,633.32,-681.46,-442.51,-3098.2,585.23,-6909.6,-1668.6,-899.83,958.53,-1132.9,-3373.4,-1094.4,-2865.4,-5785.4,5218.4,580.71
231,-2260,-1313,1662.5,1372.2,233.93,-795.46,-627.23,-2861,399.05,-6738.2,-1648.2,-478.98,1151.8,-977.63,-3767,-1130.6,-2843.1,-5476.7,5493.8,1164.8
232,-2134.2,-1740.4,1375.3,1843,-185.43,-918.56,-787.3,-2599.7,180.24,-6612.8,-1580.1,-36.786,1311.5,-790.36,-4189.8,-1144.7,-2773.8,-5107.3,5747.9,1802.6
233,-2020.7,-2100.3,1130.1,2316.2,-606.76,-1043.4,-931.57,-2323.8,-74.728,-6523.1,-1456.4,420,1433.9,-568.49,-4608.5,-1146.7,-2670.1,-4686.5,5980.6,2480.2
234,-1922.5,-2402.3,932.47,2745.5,-1014,-1161.6,-1065.3,-2041.6,-362.14,-6451,-1271.7,887.87,1517.3,-315.27,-4988.3,-1148,-2540.9,-4227.6,6189,3180.3
235,-1841.5,-2659,781.73,3085.5,-1394,-1263.9,-1190.1,-1759,-673.8,-6372.1,-1024.1,1365.5,1563.3,-38.226,-5298.4,-1158,-2391.3,-3745.1,6367.1,3883.2
236,-1778.8,-2884.6,672.45,3298.5,-1737.5,-1340.8,-1305.8,-1480.4,-1000.6,-6259.4,-715.68,1852.5,1576.4,252.31,-5517.7,-1183.7,-2223.3,-3251.4,6505.1,4567.5
237,-1734.3,-3094.1,596.51,3358.5,-2040,-1383.8,-1411.8,-1208.4,-1335.3,-6088.3,-351.71,2347.5,1563.2,544.03,-5637.8,-1228.5,-2037.7,-2755.9,6590.4,5211
238,-1707.7,-3303.1,545.4,3251.7,-2303.5,-1387.3,-1509,-944.64,-1674.4,-5841.8,60.283,2847.7,1530,822.93,-5663.8,-1293.3,-1836.6,-2264.6,6608.1,5790.1
239,-1697.8,-3526.7,511.84,2975.7,-2535.7,-1348.4,-1600.2,-690.59,-2017.4,-5515.7,511.81,3347.4,1480.6,1073.5,-5611.5,-1377.3,-1624.1,-1781.2,6543.9,6280.6
