260.0  3.5904506449E-4  -1.6974237228E-5  5.8526886095E-5  -3.5294563074E-6  2.6671359265E-5  6.8956498615E-5  1.9275370522E-5  -5.096151789E-5  5.7130224478E-6  1.7204854861E-6  1.6371507396E-5  -6.3990849899E-5  2.0746080184E-5  -2.7570000844E-6  3.6753562425E-8  8.9934889913E-5  2.5628121181E-5  -4.5678213197E-5  -8.9276431194E-6  2.6407389594E-5  -2.1847556862E-5  2.155212527E-5  9.3231929715E-5  4.472951361E-5  -8.0145257075E-6  -1.1780489188E-5  -5.7368867608E-6  2.6310489025E-6  3.8935986666E-5  1.333834757E-6  -7.66915436E-6  1.2837431908E-5  4.0569418053E-6  2.7001696557E-6  -9.4992652236E-7  -1.3198325546E-5  -3.2024542703E-5  1.6631561283E-6  4.846944192E-7  -1.1569783402E-4  3.2285119602E-7  3.5598862613E-6  -5.0132227526E-5  4.9966632121E-5  -3.1606435675E-6  -5.1320520313E-5  1.0442160875E-4  -1.5926027426E-5  1.662371286E-4  -2.9265851854E-6  -3.7706326615E-5  -3.7240298596E-5  1.1864562721E-4  -7.3519801118E-5  1.2917486144E-5  -3.0071556823E-5  4.6372372159E-5  2.344806775E-4  -2.6947525456E-5  -1.6080199716E-6  -3.1271589477E-4  2.228488413E-6  -1.6804256769E-6  7.1950096132E-4  -1.3776055225E-5  -9.9930711798E-6  -8.7743848219E-6  1.0306047652E-5  -2.6522201143E-6  4.5044247082E-4  2.7526456313E-6  -1.9844688896E-5  -2.0554638349E-5  3.3378093578E-5  9.4265536124E-4  -2.7937438289E-5  5.2141921579E-8  -7.1997892541E-5  1.2670159186E-4  7.4122564243E-6  
259.3258  4.580079552E-4  -2.2448360622E-5  7.6023212898E-5  -4.7965066961E-6  3.5289198919E-5  9.0010402569E-5  2.5466687368E-5  -6.3112371192E-5  7.6129932645E-6  2.2388173138E-6  2.1407315966E-5  -8.2839815115E-5  2.7106090941E-5  -4.1967343959E-6  1.0366352208E-7  1.1594223133E-4  3.3715298463E-5  -6.0689453471E-5  -1.1967056013E-5  3.4005724197E-5  -2.8882268342E-5  2.8242334562E-5  1.2095078645E-4  5.7823588887E-5  -1.0878741744E-5  -1.5093422397E-5  -7.7533377946E-6  3.5289550086E-6  5.0546145756E-5  1.7787279761E-6  -1.0206508725E-5  1.6936139468E-5  5.4576935096E-6  3.76058246E-6  -1.4421718518E-6  -1.7570330476E-5  -4.1880803326E-5  2.184885229E-6  5.3381400818E-7  -1.4971127983E-4  4.6348421887E-7  4.7542086948E-6  -6.5722577439E-5  6.487170644E-5  -4.13976953E-6  -6.6047966752E-5  1.3365417588E-4  -1.9381305094E-5  2.1478533022E-4  -4.0404683038E-6  -4.9597299439E-5  -4.8187416581E-5  1.5226330879E-4  -9.5464858495E-5  1.713238929E-5  -3.9080230272E-5  6.0265487621E-5  2.9913868424E-4  -3.5499771685E-5  -2.3503044142E-6  -4.0097484354E-4  2.9746306559E-6  -2.2782418862E-6  8.8332209427E-4  -1.8625815668E-5  -1.3524246318E-5  -1.1845108508E-5  1.3244763402E-5  -3.6498893644E-6  5.695981541E-4  3.6871884067E-6  -2.6266583712E-5  -2.7072889382E-5  4.3003204953E-5  0.0011831017788  -3.6938700737E-5  -3.3695336934E-7  -9.2376786362E-5  1.6432472477E-4  9.6302989059E-6  
258.655  5.8222770012E-4  -2.9584909451E-5  9.8399997772E-5  -6.4954876876E-6  4.6533670567E-5  1.1708626492E-4  3.3529775475E-5  -7.7800772874E-5  1.0108684251E-5  2.8980176488E-6  2.7896696027E-5  -1.0687511301E-4  3.528325023E-5  -6.2341266694E-6  2.1097394169E-7  1.48950313E-4  4.4197970391E-5  -8.0365456087E-5  -1.5991204563E-5  4.3627076059E-5  -3.8051677666E-5  3.6879966552E-5  1.5636662434E-4  7.4494137116E-5  -1.4718265289E-5  -1.9291660779E-5  -1.0435835575E-5  4.7182054626E-6  6.5373712E-5  2.3633588654E-6  -1.3534615871E-5  2.2260784861E-5  7.3175457178E-6  5.2127945071E-6  -2.1533207085E-6  -2.3315679371E-5  -5.4580461924E-5  2.859285441E-6  5.5620827445E-7  -1.9307549449E-4  6.585436395E-7  6.3262015633E-6  -8.5868316546E-5  8.393143886E-5  -5.401393466E-6  -8.4693091593E-5  1.7045383359E-4  -2.3412150264E-5  2.765538691E-4  -5.5517843786E-6  -6.5016142523E-5  -6.2145919292E-5  1.9470464484E-4  -1.2353563043E-4  2.264371334E-5  -5.0615983345E-5  7.8046091155E-5  3.8027082411E-4  -4.6605827113E-5  -3.3999823557E-6  -5.1235998015E-4  3.9564457837E-6  -3.0780624211E-6  0.0010806318734  -2.5095390575E-5  -1.8221684212E-5  -1.5935115071E-5  1.6941850975E-5  -5.0023356517E-6  7.1775036455E-4  4.9208369219E-6  -3.4646663004E-5  -3.5546683422E-5  5.5211671773E-5  0.0014798324134  -4.8681001189E-5  -9.849962313E-7  -1.1810909551E-4  2.123827449E-4  1.2461909587E-5  
257.9877  7.3757964171E-4  -3.8855043817E-5  1.2691150048E-4  -8.7654029539E-6  6.1153633362E-5  1.5178021175E-4  4.3992389549E-5  -9.5459788642E-5  1.3374599268E-5  3.7309803196E-6  3.6229334714E-5  -1.374142728E-4  4.5754668673E-5  -9.0825418978E-6  3.7716785234E-7  1.9068942229E-4  5.7735317494E-5  -1.0606619156E-4  -2.130197182E-5  5.5761053613E-5  -4.996098633E-5  4.79909062E-5  2.0145183566E-4  9.5641579558E-5  -1.9847721272E-5  -2.4600055636E-5  -1.3989497834E-5  6.2881076008E-6  8.4234906873E-5  3.1286783182E-6  -1.7883496957E-5  2.9150850739E-5  9.7783887739E-6  7.1923981279E-6  -3.170268642E-6  -3.084084672E-5  -7.0884226917E-5  3.7274607519E-6  5.2879888731E-7  -2.4816754326E-4  9.2690838779E-7  8.3873875525E-6  -1.1180814524E-4  1.0821504025E-4  -7.0202743894E-6  -1.0820651269E-4  2.1660091064E-4  -2.8056990127E-5  3.5485711149E-4  -7.5928799888E-6  -8.4938499627E-5  -7.9882943618E-5  2.4807984588E-4  -1.5931238395E-4  2.9824069895E-5  -6.53352658E-5  1.0071752085E-4  4.8168902546E-4  -6.0976568756E-5  -4.8729704623E-6  -6.5241526188E-4  5.2435388193E-6  -4.1443070483E-6  0.0013173621365  -3.3694625007E-5  -2.4442799332E-5  -2.1363146582E-5  2.1567288446E-5  -6.8281509073E-6  9.0126635807E-4  6.5430182874E-6  -4.5542614794E-5  -4.6527266531E-5  7.0640258078E-5  0.0018446983593  -6.3947420253E-5  -2.0119826104E-6  -1.5048130458E-4  2.7354634589E-4  1.6060873467E-5  
257.3238  9.3115431839E-4  -5.0852982656E-5  1.6310332387E-4  -1.1787161372E-5  8.0095338568E-5  1.9607423566E-4  5.7519280817E-5  -1.1657121973E-4  1.7632382203E-5  4.776373437E-6  4.6890511194E-5  -1.7607859028E-4  5.9110045963E-5  -1.3022337003E-5  6.2791767908E-7  2.4327430749E-4  7.515250676E-5  -1.3951960019E-4  -2.8288151207E-5  7.1001806183E-5  -6.5373764182E-5  6.2230729716E-5  2.586370303E-4  1.2237155921E-4  -2.6677166637E-5  -3.1297827227E-5  -1.8677681569E-5  8.353610539E-6  1.0813102E-4  4.1266886513E-6  -2.3544827904E-5  3.8031312766E-5  1.3023098346E-5  9.8786384213E-6  -4.6111207548E-6  -4.0664705705E-5  -9.1738632241E-5  4.8404789454E-6  4.1695810401E-7  -3.1791418134E-4  1.2932934569E-6  1.1079631875E-5  -1.4508999973E-4  1.3904125076E-4  -9.0888668636E-6  -1.3774387101E-4  2.7424583864E-4  -3.3333953025E-5  4.5375984178E-4  -1.0336937824E-5  -1.1058827243E-4  -1.0234394512E-4  3.1494675167E-4  -2.0474555893E-4  3.9144925829E-5  -8.404987688E-5  1.2951748748E-4  6.0798398972E-4  -7.9504913417E-5  -6.9251371051E-6  -8.278731367E-4  6.9244985531E-6  -5.5606193135E-6  0.0016002904661  -4.5083234324E-5  -3.2645528469E-5  -2.8540998243E-5  2.7320962342E-5  -9.2829009487E-6  0.0011277349359  8.66781245E-6  -5.9658653148E-5  -6.0710569051E-5  9.0066977133E-5  0.0022917210259  -8.3728835895E-5  -3.5839254186E-6  -1.9105653776E-4  3.511056843E-4  2.0614666436E-5  
256.6634  0.0011714711335  -6.6325064898E-5  2.0887163856E-4  -1.5795285165E-5  1.0454970576E-4  2.5241915733E-4  7.4944301675E-5  -1.416643804E-4  2.3162326188E-5  6.0789353827E-6  6.0482051719E-5  -2.2485495995E-4  7.6074612893E-5  -1.8419355562E-5  9.9854357687E-7  3.0927821467E-4  9.7478033819E-5  -1.8291253781E-4  -3.7448700763E-5  9.0066570985E-5  -8.5249511987E-5  8.0413187296E-5  3.3090477509E-4  1.5603605953E-4  -3.5739028506E-5  -3.9731109507E-5  -2.4836973511E-5  1.1062117744E-5  1.3828430605E-4  5.4231356505E-6  -3.0886871367E-5  4.9431636791E-5  1.7286461625E-5  1.3507352193E-5  -6.6353476201E-6  -5.3447225575E-5  -1.1831647435E-4  6.2614635954E-6  1.6990214835E-7  -4.059044964E-4  1.7898238242E-6  1.4582591063E-5  -1.8764047527E-4  1.780296041E-4  -1.1720890298E-5  -1.7470327782E-4  3.4597354049E-4  -3.922934821E-5  5.7822583996E-4  -1.4009521183E-5  -1.4349460748E-4  -1.3068967598E-4  3.9839084957E-4  -2.6223225046E-4  5.1200370621E-5  -1.0775958507E-4  1.6596605774E-4  7.6465831618E-4  -1.0330784722E-4  -9.7648426824E-6  -0.0010468733839  9.1115881949E-6  -7.4351707884E-6  0.0019371173662  -6.0111423989E-5  -4.3413832794E-5  -3.7998555767E-5  3.443524821E-5  -1.256975815E-5  0.0014061584181  1.1440093043E-5  -7.7880380182E-5  -7.897211853E-5  1.1443834226E-4  0.0028374152092  -1.0927441545E-4  -5.9281046564E-6  -2.41725811E-4  4.4909676077E-4  2.6350408569E-5  
256.0063  0.0014687208389  -8.6204821181E-5  2.6653228147E-4  -2.1092602334E-5  1.3600959742E-4  3.2383273212E-4  9.7309080291E-5  -1.7131254352E-4  3.0317334354E-5  7.6894475979E-6  7.7747217407E-5  -2.8616826134E-4  9.7535758811E-5  -2.5747830986E-5  1.5372156631E-6  3.9181835712E-4  1.2598825036E-4  -2.3900173676E-4  -4.9421692431E-5  1.1381652764E-4  -1.1078905958E-4  1.0354400248E-4  4.2189930362E-4  1.9828137202E-4  -4.7722013283E-5  -5.0328255365E-5  -3.2895582422E-5  1.4601943686E-5  1.7617925868E-4  7.1007725579E-6  -4.0372568918E-5  6.4008280134E-5  2.2868740816E-5  1.8387381463E-5  -9.4569128061E-6  -7.0024816245E-5  -1.5206474257E-4  8.0680348947E-6  -2.854800602E-7  -5.1652203972E-4  2.4579599851E-6  1.9122751568E-5  -2.4184777669E-4  2.2716044096E-4  -1.5055439801E-5  -2.2076790995E-4  4.3487595811E-4  -4.5682429094E-5  7.3429057612E-4  -1.8903055533E-5  -1.8556029567E-4  -1.6633974502E-4  5.0211587725E-4  -3.3470586534E-4  6.6735905331E-5  -1.3769053184E-4  2.1192170093E-4  9.5827622108E-4  -1.3377690781E-4  -1.366902645E-5  -0.0013192136301  1.1946452218E-5  -9.9072943852E-6  0.0023365412887  -7.9870463595E-5  -5.7488866922E-5  -5.0414921125E-5  4.3176790559E-5  -1.6952907394E-5  0.001747165217  1.5043002206E-5  -1.0131692904E-4  -1.0240955175E-4  1.4490088665E-4  0.0035011443137  -1.4215309685E-4  -9.352711945E-6  -3.0476684426E-4  5.7244919493E-4  3.3541451732E-5  
255.3526  0.0018350387856  -1.1165507758E-4  3.3890084861E-4  -2.8068599894E-5  1.7633885878E-4  4.1401500565E-4  1.2590936225E-4  -2.0612642668E-4  3.9539754329E-5  9.6641963675E-6  9.960009709E-5  -3.6296563092E-4  1.2457367262E-4  -3.5618563732E-5  2.3090974743E-6  4.9465391536E-4  1.6226014528E-4  -3.1124852291E-4  -6.5020201978E-5  1.4327998767E-4  -1.4348915446E-4  1.3286074207E-4  5.3605415792E-4  2.5110373476E-4  -6.351360135E-5  -6.3618474983E-5  -4.3395778403E-5  1.9212763773E-5  2.2360966398E-4  9.2632946952E-6  -5.2581339201E-5  8.2571147284E-5  3.0152431795E-5  2.4921284231E-5  -1.3361139602E-5  -9.1453676924E-5  -1.9476110717E-4  1.0355132818E-5  -1.0528210636E-6  -6.5509898005E-4  3.3508308434E-6  2.4984330026E-5  -3.1066032147E-4  2.888447337E-4  -1.9261668532E-5  -2.779540494E-4  5.446330137E-4  -5.2565577704E-5  9.2926069276E-4  -2.5394898966E-5  -2.3914344657E-4  -2.1102368768E-4  6.3054549702E-4  -4.2574058211E-4  8.668313039E-5  -1.7534018595E-4  2.6964631552E-4  0.0011966304977  -1.7263849794E-4  -1.9003724638E-5  -0.001656634159  1.5607019772E-5  -1.3155740165E-5  0.0028083290093  -1.0575534797E-4  -7.580685533E-5  -6.6656920648E-5  5.3846960139E-5  -2.2774363315E-5  0.0021632430986  1.9706993458E-5  -1.313516424E-4  -1.3239417085E-4  1.828373976E-4  0.0043055075842  -1.8432811983E-4  -1.4271971304E-5  -3.829111259E-4  7.2715796246E-4  4.2514535963E-5  
254.7022  0.0022848105849  -1.4411823194E-4  4.2938490278E-4  -3.7222244542E-5  2.2785511551E-4  5.2748315929E-4  1.6235023851E-4  -2.4674402188E-4  5.1381554244E-5  1.2063668338E-5  1.271601205E-4  -4.5881401577E-4  1.5849627895E-4  -4.8813360938E-5  3.401672575E-6  6.2229761086E-4  2.0823352818E-4  -4.0398155907E-4  -8.5276617549E-5  1.7967786158E-4  -1.852077611E-4  1.6987955842E-4  6.7873978994E-4  3.169134925E-4  -8.4253062424E-5  -8.0254487744E-5  -5.7021113537E-5  2.5198467954E-5  2.8273175591E-4  1.2040054522E-5  -6.8235190481E-5  1.0611445355E-4  3.9622872582E-5  3.3631328103E-5  -1.8726253046E-5  -1.1906273621E-4  -2.4858010286E-4  1.3238252159E-5  -2.2770639736E-6  -8.2809495636E-4  4.5360310906E-6  3.2522334925E-5  -3.9770333454E-4  3.6600481017E-4  -2.4544055069E-5  -3.4866477144E-4  6.7960210728E-4  -5.9658913218E-5  0.0011719429542  -3.3969771778E-5  -3.0715450268E-4  -2.6684055453E-4  7.889362969E-4  -5.3967229305E-4  1.1220131635E-4  -2.2252965556E-4  3.4188014607E-4  0.0014889270209  -2.2202555578E-4  -2.6250091345E-5  -0.0020731393918  2.0315806391E-5  -1.7408900809E-5  0.0033633783725  -1.3954205098E-4  -9.9544850854E-5  -8.7826513788E-5  6.6780292881E-5  -3.0474959516E-5  0.0026689926628  2.5720702407E-5  -1.6970269075E-4  -1.7063321354E-4  2.2990830862E-4  0.0052767583606  -2.3824697416E-4  -2.1238033854E-5  -4.7941989514E-4  9.2048172385E-4  5.3657390416E-5  
254.0551  0.0028350113836  -1.853759631E-4  5.4208938047E-4  -4.9190226328E-5  2.934285552E-4  6.6972819191E-4  2.0861159998E-4  -2.9381601515E-4  6.6528350773E-5  1.4950138851E-5  1.6179234281E-4  -5.7801244744E-4  2.0087867579E-4  -6.6326855134E-5  4.9315488656E-6  7.8014179248E-4  2.6628382922E-4  -5.2259244727E-4  -1.1149711045E-4  2.2445123469E-4  -2.3824175965E-4  2.1644964098E-4  8.5643317514E-4  3.9860864222E-4  -1.1139729624E-4  -1.0103999231E-4  -7.4629251198E-5  3.2942896898E-5  3.5612367742E-4  1.5591677739E-5  -8.8229817741E-5  1.3585243439E-4  5.1893464261E-5  4.5191938757E-5  -2.6050730574E-5  -1.5451802964E-4  -3.1617020467E-4  1.685711224E-5  -4.1585550849E-6  -0.00104330341  6.0989385533E-6  4.2178114769E-5  -5.0741598165E-4  4.6216706364E-4  -3.1148245392E-5  -4.3574935705E-4  8.4491600076E-4  -6.6618186451E-5  0.00147290527  -4.5247448393E-5  -3.9317085853E-4  -3.3632810371E-4  9.8350205918E-4  -6.8173771426E-4  1.4472695013E-4  -2.8146419156E-4  4.3192745899E-4  0.0018459866497  -2.8456225001E-4  -3.6037210528E-5  -0.0025853580308  2.6349836683E-5  -2.2957414583E-5  0.0040137699189  -1.8348229329E-4  -1.3017568735E-4  -1.1531887092E-4  8.2340001287E-5  -4.0620410152E-5  0.0032813998733  3.3443929081E-5  -2.1849518631E-4  -2.1924475645E-4  2.8809867824E-4  0.0064452513487  -3.0694946463E-4  -3.0981189641E-5  -5.9816965921E-4  0.0011611703683  6.7426577907E-5  
