253.4113  -2.7098859467E-4  -5.7050874177E-5  -1.0436005871E-4  -2.4144325733E-7  -1.265878184E-4  -6.4675676734E-5  3.4284011778E-4  2.1942909703E-4  -0.001092090699  0.013849320687  -1.7052623487E-4  -3.9204239224E-5  -0.0010560536879  -3.3497309268E-4  -5.7481016473E-4  0.0017954576256  -1.728040828E-4  -5.8275065405E-5  -0.051102833453  -1.6341852615E-4  3.34499578E-5  -3.5675220822E-4  0.012458458101  1.5502348373E-4  0.0029233573157  -1.8787145565E-4  -6.020552729E-5  3.0738083497E-4  2.8457249753E-4  -0.12633642428  2.1600868967E-4  -1.0774242198E-4  -3.8085645819E-5  -5.2934690036E-4  -1.7809014324E-4  4.8758855322E-5  0.001373600913  -2.388246198E-4  
252.7708  -3.4701118982E-4  -7.4505721121E-5  -1.347165061E-4  -1.6708456693E-6  -1.6347075749E-4  -8.2249450078E-5  4.2595822318E-4  2.8033190938E-4  -0.0013805617205  0.016460347336  -2.157386223E-4  -5.1089998273E-5  -0.0013507280213  -4.3000133229E-4  -6.9462574795E-4  0.0022170987156  -2.2585401805E-4  -7.5193168498E-5  -0.061234587171  -2.1078449109E-4  4.3310751006E-5  -4.4799260934E-4  0.014988747645  1.9836322533E-4  0.0035941727453  -2.4245745845E-4  -7.7451300806E-5  3.935831599E-4  3.6110179601E-4  -0.14628325152  2.7661586558E-4  -1.4074976436E-4  -4.6953075261E-5  -6.7304593456E-4  -2.2964764583E-4  5.74874232E-5  0.0016993795743  -3.0596956441E-4  
252.1334  -4.4281682313E-4  -9.6993878694E-5  -1.7327302254E-4  -3.9339608832E-6  -2.1040234739E-4  -1.0418337912E-4  5.2729427684E-4  3.5694826901E-4  -0.0017391176231  0.019495841852  -2.719808798E-4  -6.6369153816E-5  -0.0017218624159  -5.5011755294E-4  -8.368645218E-4  0.002728388175  -2.9397619473E-4  -9.6696992755E-5  -0.073118684584  -2.7094868032E-4  5.5899720048E-5  -5.6077610904E-4  0.017969597787  2.5293694539E-4  0.0044031581941  -3.1187816388E-4  -9.9288023049E-5  5.0222973167E-4  4.5658063468E-4  -0.16879367432  3.5301793832E-4  -1.8325578485E-4  -5.7577386008E-5  -8.528772095E-4  -2.9517343357E-4  6.6961391786E-5  0.0020948892418  -3.9070960576E-4  
251.4993  -5.6310843127E-4  -1.2587187157E-4  -2.2205519446E-4  -7.378247587E-6  -2.6991421383E-4  -1.3143908245E-4  6.5034575018E-4  4.5299659782E-4  -0.0021831204808  0.023011105103  -3.4168082741E-4  -8.5946088915E-5  -0.0021876475024  -7.0140281092E-4  -0.0010052067674  0.0033461036063  -3.810849215E-4  -1.2393375482E-4  -0.08700395677  -3.4709373117E-4  7.1917960721E-5  -6.9972654155E-4  0.021467536534  3.2140342847E-4  0.0053749612167  -3.9986281134E-4  -1.2683527428E-4  6.3866649052E-4  5.7524779716E-4  -0.19409446482  4.4898380811E-4  -2.3780302064E-4  -7.0216176374E-5  -0.0010771274889  -3.7816960118E-4  7.6910614786E-5  0.00257316922  -4.9729048375E-4  
250.8684  -7.1358597697E-4  -1.6283393756E-4  -2.835350487E-4  -1.2470783278E-5  -3.4511829788E-4  -1.6515720555E-4  7.9916209505E-4  5.7298610647E-4  -0.0027308741158  0.02706608482  -4.2773265285E-4  -1.1094745149E-4  -0.0027701563576  -8.9126380891E-4  -0.0012038458404  0.0040896446164  -4.9200573618E-4  -1.5831115958E-4  -0.10316394564  -4.4311674228E-4  9.2231424204E-5  -8.7034872412E-4  0.025556168001  4.0698233603E-4  0.0065377650962  -5.1099381985E-4  -1.6145721379E-4  8.0937765464E-4  7.2217179962E-4  -0.22241568648  5.6908770419E-4  -3.0755819487E-4  -8.5136985558E-5  -0.0013557757753  -4.8293748103E-4  8.6883044556E-5  0.00314925379  -6.308847246E-4  
250.2406  -9.0112692758E-4  -2.0998833968E-4  -3.6071495157E-4  -1.9833440943E-5  -4.3982481004E-4  -2.0668202724E-4  9.7840454624E-4  7.2236284542E-4  -0.0034040858023  0.031725308672  -5.3356993404E-4  -1.4277161303E-4  -0.0034960599928  -0.0011286837673  -0.0014375467512  0.0049813333304  -6.3265919336E-4  -2.015496726E-4  -0.12189738353  -5.6376942346E-4  1.1790555407E-4  -0.0010791714826  0.030316403783  5.1355520163E-4  0.0079236129555  -6.5087985539E-4  -2.0480858434E-4  0.001022193658  9.0338429657E-4  -0.25398776035  7.1885741398E-4  -3.9644973427E-4  -1.0260704823E-4  -0.0017007880532  -6.1473928961E-4  9.6178649247E-5  0.0038403787873  -7.9776948001E-4  
249.616  -0.0011339919878  -2.699488804E-4  -4.5722357705E-4  -3.0286858543E-5  -5.5868046456E-4  -2.5758714987E-4  0.0011934062021  9.0767761468E-4  -0.0042283776545  0.037057718832  -6.6324625674E-4  -1.83147794E-4  -0.0043974476518  -0.0014245115867  -0.0017117102745  0.0060467274628  -8.1027456656E-4  -2.5574362231E-4  -0.14352827341  -7.1482074563E-4  1.5024615284E-4  -0.001333908809  0.035836594913  6.4578049942E-4  0.009568722951  -8.2635855619E-4  -2.5888754501E-4  0.001286528826  0.0011260282286  -0.28903808739  9.049441251E-4  -5.0933146342E-4  -1.2287840853E-4  -0.0021264517787  -7.7998732154E-4  1.0376547546E-4  0.0046661877716  -0.0010055327949  
248.9944  -0.0014220579164  -3.4594413911E-4  -5.7742476128E-4  -4.490499522E-5  -7.0732963233E-4  -3.1970161686E-4  0.0014502306637  0.0011367778974  -0.005233848066  0.043136394207  -8.2152332336E-4  -2.3420641896E-4  -0.0055127611031  -0.0017917930492  -0.0020324431552  0.0073149417585  -0.0010336366246  -3.2343225094E-4  -0.16840549163  -9.0324453894E-4  1.9084734731E-4  -0.0016436404856  0.042212541716  8.0922381774E-4  0.011513784209  -0.0010457327353  -3.2609591624E-4  0.0016136511543  0.0013985208149  -0.3277872364  0.001135315754  -6.521764436E-4  -1.4616714551E-4  -0.0026497529725  -9.8646417943E-4  1.0817419346E-4  0.005648931825  -0.0012633116151  
248.376  -0.0017770789776  -4.419472519E-4  -7.2653986764E-4  -6.5082331269E-5  -8.9260120818E-4  -3.9513555509E-4  0.0017557270933  0.0014190259624  -0.0064556822849  0.050038147012  -0.0010139661838  -2.985624424E-4  -0.0068878514785  -0.0022461476962  -0.00240663506  0.0088189724926  -0.0013133685672  -4.0768189574E-4  -0.19690183367  -0.001137434485  2.4164758532E-4  -0.0020190134268  0.049547357761  0.0010105040274  0.013804221281  -0.0013190440894  -4.0930736662E-4  0.0020169862985  0.0017307310778  -0.37044471929  0.0014194755058  -8.323052877E-4  -1.7262523744E-4  -0.0032907984161  -0.0012435776937  1.0736696299E-4  0.0068136556556  -0.0015820649779  
247.7606  -0.0022129781763  -5.6282935794E-4  -9.1078400833E-4  -9.261604447E-5  -0.0011227241119  -4.8630415023E-4  0.0021175790915  0.0017655452031  -0.0079348096371  0.0578429813  -0.0012470448918  -3.7941356671E-4  -0.0085771661365  -0.002806194765  -0.002842043016  0.01059601851  -0.0016622540083  -5.1218053074E-4  -0.22941242315  -0.0014274488711  3.0499465022E-4  -0.0024724648671  0.057951163583  0.0012574561276  0.016490412976  -0.0016583885938  -5.1194398241E-4  0.0025124574859  0.0021341710658  -0.41720438953  0.001768707194  -0.0010586536232  -2.0230334891E-4  -0.0040732849458  -0.0015626542909  9.8575949655E-5  0.0081883612183  -0.0019748859081  
247.1483  -0.0027461688747  -7.1454014057E-4  -0.0011375160914  -1.2980577652E-4  -0.0014075744189  -5.9594842978E-4  0.0025443443105  0.002189496626  -0.0097186030351  0.066633402517  -0.0015282414968  -4.8065545333E-4  -0.010645071436  -0.003494031151  -0.0033473841714  0.012687791007  -0.0020956005445  -6.4134592926E-4  -0.26635240736  -0.0017852873025  3.8372071953E-4  -0.0030184683461  0.067540585895  0.001559311172  0.019627849501  -0.0020782778393  -6.3806153289E-4  0.0031188625057  0.0026221993214  -0.46823951351  0.0021963485334  -0.0013420836747  -2.3510256696E-4  -0.0050250171435  -0.0019572745891  7.8106320502E-5  0.0098041385238  -0.0024573555559  
246.539  -0.0033959066772  -9.0431918498E-4  -0.00141540217  -1.7957388056E-4  -0.0017589571328  -7.2715095359E-4  0.0030454812141  0.0027063871699  -0.011861614234  0.076493569173  -0.001866160815  -6.0701619999E-4  -0.013167315109  -0.0043357637386  -0.0039324378039  0.015140802954  -0.0026316469206  -8.004487129E-4  -0.30815386785  -0.0022252012833  4.8122851459E-4  -0.0036738032168  0.07843803887  0.0019268933142  0.023277210017  -0.0025960505392  -7.9244357091E-4  0.0038582881937  0.003210234396  -0.5236975799  0.0027180931859  -0.0016957451761  -2.7071284617E-4  -0.0061784738375  -0.002443654917  4.1098074663E-5  0.011695251731  -0.003047943046  
245.9327  -0.0041846705785  -0.0011409421449  -0.0017545909515  -2.4560930196E-4  -0.0021909255548  -8.833440972E-4  0.0036313588862  0.0033344112056  -0.014426335819  0.087508280263  -0.0022706428844  -7.6421251544E-4  -0.016232629043  -0.005362097603  -0.0046081575876  0.018006627731  -0.0032920150666  -9.9575152937E-4  -0.35526188327  -0.0027640401598  6.0158958426E-4  -0.0044578481121  0.09077076577  0.0023728335585  0.027504341063  -0.0032323382831  -9.8070428077E-4  0.0047565618905  0.0039159753651  -0.58369492698  0.0033523217794  -0.0021354909737  -3.0853565572E-4  -0.0075714227132  -0.0030410782322  -1.8759353954E-5  0.013899167043  -0.0037684543426  
245.3293  -0.0051385712815  -0.0014350059421  -0.00216689956  -3.325384742E-4  -0.0027201410508  -0.0010683081688  0.0043132453037  0.0040948261262  -0.017483978148  0.09976179523  -0.0027528743994  -9.5913015814E-4  -0.019944469629  -0.0066089804774  -0.0053867951966  0.021342115291  -0.0041022073091  -0.0012346655422  -0.4081296937  -0.0034216333489  7.496557298E-4  -0.0053928984494  0.1046696219  0.0029117992512  0.032380114871  -0.004011589309  -0.0012093997011  0.005843738182  0.0047596253292  -0.64831128228  0.0041204614122  -0.0026803527227  -3.4758806508E-4  -0.00924758099  -0.0037723775418  -1.0956611907E-4  0.016456507442  -0.0046445331538  
244.7289  -0.0062877833037  -0.0017992574001  -0.0026660067353  -4.4612679174E-4  -0.0033662757592  -0.0012861561352  0.0051032690275  0.0050123623903  -0.02111524647  0.11333648693  -0.0033254957347  -0.0012000313087  -0.024422888375  -0.008118302498  -0.0062820363674  0.025209552956  -0.0050921478258  -0.0015259253151  -0.46721293085  -0.0042212090333  9.3118450388E-4  -0.0065045076325  0.12026758356  0.0035607376994  0.037980145553  -0.0049626535784  -0.0014861466007  0.007154617833  0.0057641128173  -0.71758432264  0.0050473723011  -0.0033530819728  -3.863852719E-4  -0.011257318531  -0.0046644743593  -2.4161122017E-4  0.019410917899  -0.0057062164912  
244.1315  -0.0076669959921  -0.0022489698089  -0.0032676495767  -5.9351432936E-4  -0.0041524603919  -0.0015413012638  0.0060143488846  0.0061156676963  -0.025411100243  0.12831133225  -0.004002699425  -0.0014967916048  -0.02980652009  -0.0099386485427  -0.0073091505539  0.029676756921  -0.0062967658972  -0.0018797830243  -0.5329628978  -0.0051898485703  0.0011529795959  -0.0078218511036  0.13769797248  0.004339131552  0.04438434056  -0.0061194317332  -0.0018197478699  0.008729294174  0.0069553048438  -0.79150437494  0.0061617592121  -0.0041807616599  -4.2279838284E-4  -0.013658397912  -0.005748973948  -4.2783865937E-4  0.022808823593  -0.0069885469336  
243.5369  -0.0093158768681  -0.002802371918  -0.0039898187097  -7.8348948835E-4  -0.0051057787465  -0.0018384035328  0.0070600859095  0.007437784162  -0.030473473359  0.14476024964  -0.0048003151657  -0.0018611695708  -0.036254669719  -0.012126098468  -0.0084851552705  0.034817079674  -0.0077566166924  -0.0023082227323  -0.60581890435  -0.006358974729  0.0014230467414  -0.0093781118225  0.15709239121  0.0052692627323  0.05167626478  -0.0075215895745  -0.0022203227996  0.010613720302  0.0083622041386  -0.8700093876  0.0074966041327  -0.005195492528  -4.5388412491E-4  -0.016516743889  -0.0070628180622  -6.8438700734E-4  0.026699062772  -0.0085322429214  
242.9452  -0.01127953883  -0.0034811337217  -0.0048529453651  -0.0010268041347  -0.0062578098506  -0.002182290255  0.0082546116515  0.0090166564396  -0.036415930616  0.16275029786  -0.0057358755625  -0.0023071111045  -0.043949471623  -0.014745068199  -0.0098289961329  0.040709317943  -0.0095185332065  -0.0028251951912  -0.68619968956  -0.0077648705145  0.0017507655566  -0.011210885087  0.17857837177  0.0063764807727  0.059942295335  -0.0092153384781  -0.002699440065  0.012860288318  0.010017121786  -0.95298031049  0.0090896153043  -0.006435158263  -4.7568311337E-4  -0.019907232385  -0.0086489945838  -0.0010312084818  0.031132375492  -0.010384427496  
242.3565  -0.013609000683  -0.0043109131104  -0.0058800723303  -0.0013365335223  -0.0076452177822  -0.0025778460228  0.0096123869431  0.010895667625  -0.043364232549  0.18233975537  -0.0068286559962  -0.0028510915304  -0.053098087085  -0.01786918195  -0.01136174344  0.047437505521  -0.011636300546  -0.0034468733234  -0.77449399217  -0.0094492237692  0.0021470773913  -0.013362599859  0.20227674809  0.0076894703916  0.069270546586  -0.011254280645  -0.0032702506014  0.015528409448  0.011955815219  -1.040237025  0.010983686242  -0.0079442721028  -4.829833591E-4  -0.023914486569  -0.010557301831  -0.0014927729337  0.036160729492  -0.012599414788  
241.7705  -0.016361628283  -0.0053219669832  -0.0070969990838  -0.0017284838309  -0.0093103881373  -0.003029866864  0.011147945419  0.013124198614  -0.051456777638  0.20357610515  -0.0080996811236  -0.0035124974726  -0.063934896787  -0.021582162856  -0.013106805908  0.055090575404  -0.014171341047  -0.0041919281256  -0.87105036011  -0.011459690946  0.002624688912  -0.015880952924  0.22829877145  0.0092405120809  0.079749547207  -0.013700316235  -0.0039476168674  0.018685081352  0.014217580256  -1.1315349668  0.013227356745  -0.0097749063416  -4.6904589102E-4  -0.028633664913  -0.012845163363  -0.0020988610739  0.041836465139  -0.015239552253  
241.1874  -0.019601541297  -0.0065498297145  -0.0085323896872  -0.0022216494633  -0.011302108845  -0.0035428734368  0.012875576509  0.015758205262  -0.060844888265  0.22649395508  -0.0095716897126  -0.0043140504207  -0.076723635401  -0.025978726023  -0.015090161845  0.06376187623  -0.017193395761  -0.0050818242821  -0.97616632344  -0.013850471454  0.0031982906589  -0.018819351305  0.25674299801  0.011065728377  0.09146665451  -0.016624607255  -0.0047482342458  0.0224054262  0.016845284688  -1.2265625805  0.015875266158  -0.011987704464  -4.2528972828E-4  -0.034171223228  -0.015578486823  -0.0028854498116  0.048211242749  -0.0183761151  
240.6071  -0.023399968306  -0.0080360609032  -0.010217830232  -0.0028387212974  -0.013676291544  -0.0041208782368  0.014808943326  0.018860806252  -0.07169290465  0.25111292886  -0.011269048776  -0.0052822733541  -0.091759405174  -0.031165454448  -0.017340607611  0.073548529042  -0.020781184661  -0.0061411342286  -1.0900770883  -0.016682881776  0.0038847892653  -0.022237357322  0.28769198728  0.013205307382  0.10450619552  -0.020108590498  -0.0056907395461  0.026773180298  0.019885329888  -1.3249397375  0.018988587353  -0.014652973584  -3.4093399496E-4  -0.040645629796  -0.018832557709  -0.0038956906693  0.055334777773  -0.022090247627  
240.0295  -0.027835530742  -0.009829063083  -0.012187820886  -0.003606645852  -0.016496728034  -0.0047671022055  0.016960631886  0.022502873136  -0.084178049546  0.27743556737  -0.013217607337  -0.0064480011188  -0.10937049483  -0.037261634588  -0.019890022731  0.084550611957  -0.025023024655  -0.0073978687949  -1.2129439428  -0.020025916233  0.0047035513882  -0.026201129624  0.32120886116  0.01570369406  0.11894732968  -0.024245028969  -0.0067958007564  0.031881113275  0.023387526091  -1.4262172364  0.022635428049  -0.017851852406  -2.025957585E-4  -0.048188009771  -0.02269295598  -0.0051809798549  0.0632533524  -0.026473944174  
239.4548  -0.032994434088  -0.011984968497  -0.014479685918  -0.0045572337702  -0.019835874423  -0.0054836368582  0.019341629438  0.026763612427  -0.098490026002  0.30544528407  -0.015444479707  -0.0078469344181  -0.12991991948  -0.044400024513  -0.022773650351  0.096870162456  -0.030017381123  -0.0088838218674  -1.3448425984  -0.023956778783  0.0056766566586  -0.030783852344  0.35733378297  0.018609738837  0.13486163454  -0.029139087956  -0.0080861813862  0.037831352061  0.027404866409  -1.5298774897  0.026891184288  -0.021677547092  6.1567751194E-6  -0.056942692192  -0.027256480107  -0.0068021156798  0.072008096199  -0.031631060206  
238.8828  -0.038970542949  -0.014568592107  -0.017133383603  -0.0057278141195  -0.023775653484  -0.0062710491683  0.021960731398  0.031731128113  -0.11483031106  0.33510442171  -0.017977747892  -0.0095202362585  -0.15380658694  -0.052727523794  -0.026030391044  0.11060998973  -0.035873325469  -0.010634925759  -1.4857517192  -0.028561367749  0.0068291561463  -0.036066143313  0.39608042597  0.02197679224  0.15231042305  -0.034909418338  -0.0095867719524  0.044735582443  0.031993184468  -1.6353364776  0.031838829147  -0.026236624166  3.0529473358E-4  -0.067067630305  -0.032632059532  -0.0088305356077  0.081633033428  -0.037678341635  
238.3135  -0.045865315201  -0.017654445713  -0.020191196709  -0.0071619287568  -0.02840826346  -0.0071279279976  0.024823878422  0.037502951409  -0.13341111006  0.36635245959  -0.02084607279  -0.011515168481  -0.18146598611  -0.062405710607  -0.029703107163  0.12587229276  -0.042710868077  -0.012691613154  -1.6355419168  -0.033934692869  0.0081893319294  -0.042136430957  0.43743250966  0.025862733635  0.17134180961  -0.041689225877  -0.011324580437  0.052715098745  0.037210680728  -1.7419470284  0.037569118269  -0.031650345978  7.1886008132E-4  -0.078734663524  -0.038941632677  -0.011349621303  0.0921529008  -0.044746457864  
237.7469  -0.053787569512  -0.021327805362  -0.023697283481  -0.008910058389  -0.033836979167  -0.008050372912  0.027933427625  0.044186523141  -0.15445393967  0.39910442207  -0.024078204178  -0.01388576459  -0.21337028487  -0.073611208108  -0.033838934023  0.14275708375  -0.050661133407  -0.015099180623  -1.7939655113  -0.040181201647  0.0097889523952  -0.049091288217  0.48134048959  0.030329921776  0.19198755099  -0.049627301161  -0.01332867292  0.061900670479  0.043117303262  -1.8490034526  0.044180692408  -0.038056030309  0.0012755335206  -0.092129587413  -0.046320963602  -0.014456055653  0.10358074653  -0.052981021265  
237.183  -0.062853060284  -0.025685821134  -0.027697068759  -0.011030368998  -0.040176928702  -0.0090314288066  0.031287364719  0.051899612839  -0.1781878123  0.43324953905  -0.027702380224  -0.016693533477  -0.25002771777  -0.086535839224  -0.038489593292  0.16136042078  -0.059866341776  -0.017908147797  -1.9606473705  -0.04741498982  0.011663516881  -0.05703571046  0.52771849278  0.035445054796  0.21425969781  -0.058888980626  -0.015630055106  0.072432193745  0.049773970012  -1.9557475309  0.051780056318  -0.045608411465  0.0020092318141  -0.10745199667  -0.054920366276  -0.018261210912  0.11591532962  -0.062543572859  
236.6218  -0.073183834629  -0.030838654937  -0.032236455251  -0.013589464028  -0.047555826498  -0.010060472928  0.034878466962  0.060770657489  -0.20484700147  0.4686502076  -0.031745608439  -0.02000818681  -0.29198113983  -0.10138652661  -0.04371170298  0.18177245844  -0.070479560949  -0.021174605326  -2.1350771474  -0.055759868844  0.013852482214  -0.066083323022  0.57644159402  0.041278927598  0.23814710254  -0.069657004822  -0.018261485164  0.084458094835  0.057241621412  -2.0613758194  0.060481412704  -0.054480975779  0.0029597248626  -0.12491486531  -0.064905301358  -0.022892541946  0.12913834728  -0.073612510943  
236.0632  -0.084907347453  -0.036910628086  -0.037360836161  -0.016663124168  -0.056114640933  -0.011122564627  0.038693430196  0.070939001986  -0.2346683755  0.50514130153  -0.036232821667  -0.023908380854  -0.33980562056  -0.11838489306  -0.049567077454  0.20407533033  -0.082664190126  -0.024960543817  -2.3166032341  -0.065349261872  0.016399462673  -0.076356502741  0.62734353022  0.047906075347  0.26361183986  -0.082132235873  -0.021257208235  0.098134454176  0.065580094777  -2.1650482041  0.070406330007  -0.064867239932  0.0041732598473  -0.14474382834  -0.076456806447  -0.028494953145  0.14321152806  -0.08638393632  
