253.4113  -5.3323266885E-5  -9.8859847727E-5  2.8296375775E-4  -4.1088270371E-4  -3.77280877E-6  0.0014882082296  0.0051035863079  -3.1039122054E-4  2.0527817121E-4  -5.3204922593E-4  0.0016286103994  5.4090611576E-4  6.0319230597E-5  -1.8892159761E-5  4.1498953795E-4  -3.0855980424E-4  2.8361648227E-4  -3.7305274589E-4  6.8021447256E-4  -0.0011839831929  -6.46454486E-4  8.6110685502E-4  -0.0013956368473  3.0210386131E-4  -1.7191091307E-4  2.8821699313E-5  7.0647786631E-5  3.1429726E-5  4.9915224182E-5  -5.6166604793E-4  4.4474308184E-4  -3.0505037631E-4  -5.6796455184E-5  0.0091378387315  6.3284473143E-4  6.5978602991E-6  
252.7708  -6.8731242713E-5  -1.2683186198E-4  3.5913488912E-4  -5.2588463308E-4  -4.780098926E-6  0.0018351951053  0.0061644982648  -3.9320794022E-4  2.6254705851E-4  -6.74182782E-4  0.0020281427099  6.7265460739E-4  6.9110810414E-5  -2.8648148309E-5  5.2734733923E-4  -3.9622592228E-4  3.5794465464E-4  -4.802634468E-4  8.4432906169E-4  -0.0014626805054  -8.1660329853E-4  0.0010977875769  -0.0017376848959  3.7994889696E-4  -2.1808912188E-4  3.7492299377E-5  9.0720031044E-5  4.0574400732E-5  6.2751512977E-5  -7.1453826186E-4  5.646542132E-4  -3.8087267074E-4  -7.445008125E-5  0.011109894609  8.0534541032E-4  4.9613245991E-6  
252.1334  -8.8281307365E-5  -1.6214531763E-4  4.5420685064E-4  -6.7042843006E-4  -6.0319935189E-6  0.0022544915432  0.007419610623  -4.963454565E-4  3.3469586918E-4  -8.5135270183E-4  0.0025168924129  8.3356183151E-4  7.7975647273E-5  -4.2206935635E-5  6.6785792229E-4  -5.0708479627E-4  4.5012830093E-4  -6.1577921317E-4  0.001044265224  -0.0018011341054  -0.0010280491959  0.0013946094199  -0.0021565278125  4.761425354E-4  -2.7574464599E-4  4.8606765263E-5  1.1606816511E-4  5.2181535204E-5  7.8578531647E-5  -9.0593440856E-4  7.1434839287E-4  -4.7386163956E-4  -9.7274846716E-5  0.013462593589  0.0010213700934  1.8539426332E-6  
251.4993  -1.1299536228E-4  -2.0656079334E-4  5.7242526858E-4  -8.5135464497E-4  -7.5813065582E-6  0.0027590214355  0.0088986212384  -6.2430031567E-4  4.2528038009E-4  -0.0010713904235  0.0031125309646  0.0010293358931  8.635803811E-5  -6.0811850787E-5  8.4294739961E-4  -6.4677497382E-4  5.6401569095E-4  -7.8636451806E-4  0.0012868854392  -0.0022107582756  -0.0012898672683  0.0017654648689  -0.0026676448047  5.9454851529E-4  -3.4747437167E-4  6.2803770716E-5  1.4795328517E-4  6.6854156225E-5  9.80082761E-5  -0.0011447024166  9.0051322599E-4  -5.8747025858E-4  -1.2668654731E-4  0.01625934634  0.0012909229638  -3.3700863902E-6  
250.8684  -1.4412191359E-4  -2.6221567359E-4  7.1887385343E-4  -0.001076889171  -9.4906556137E-6  0.0033635150769  0.010634556307  -7.8243737067E-4  5.3862336457E-4  -0.0013436703881  0.0038356906867  0.0012666246769  9.3442788565E-5  -8.6055897358E-5  0.0010603454091  -8.221697489E-4  7.04172176E-4  -0.0010002123575  0.0015801398714  -0.00270483897  -0.0016128840321  0.0022270856812  -0.0032892236429  7.3972699536E-4  -4.3639630685E-4  8.0874457165E-5  1.8790301348E-4  8.5325712922E-5  1.2175613148E-4  -0.0014414967184  0.0011311519997  -7.2574134598E-4  -1.6445921418E-4  0.019572051203  0.0016260506711  -1.1572645088E-5  
250.2406  -1.8317965684E-4  -3.3169316582E-4  8.996117143E-4  -0.00135687447  -1.1833955348E-5  0.0040846485741  0.012663902481  -9.7712679374E-4  6.7995938644E-4  -0.0016793640304  0.0047103398819  0.0015531307653  9.8074223366E-5  -1.1996579891E-4  0.0013293098576  -0.0010416125781  8.7598706865E-4  -0.0012671992957  0.0019331880693  -0.0032987785557  -0.0020099569758  0.0027995308544  -0.0040425455049  9.1703193989E-4  -5.4623793581E-4  1.0379492157E-4  2.3775868128E-4  1.0848358087E-4  1.5065300188E-4  -0.001809091651  0.0014157968194  -8.9338471055E-4  -2.1280751142E-4  0.023481835951  0.0020411960185  -2.3890821906E-5  
249.616  -2.3200781581E-4  -4.1810116907E-4  0.0011218267563  -0.0017030278775  -1.4698095967E-5  0.004941167598  0.015026691858  -0.001215895733  8.5560211223E-4  -0.0020917242752  0.005764179569  0.0018977317838  9.8655594026E-5  -1.6510267493E-4  0.0016608814212  -0.0013151889594  0.0010857904519  -0.0015991752646  0.0023565232422  -0.0040103612284  -0.0024962853943  0.0035067368171  -0.0049524065723  0.0011327155924  -6.8143582509E-4  1.3276463651E-4  2.997285927E-4  1.3739557007E-4  1.856575761E-4  -0.0022627364672  0.0017657456772  -0.0010958593395  -2.74485911E-4  0.028079793172  0.0025535982938  -4.1809182165E-5  
248.9944  -2.9282390672E-4  -5.251617641E-4  0.0013940056304  -0.0021292275419  -1.8184835095E-5  0.0059539874585  0.017766527087  -0.0015075946258  0.0010731365893  -0.0025964017484  0.0070290572141  0.0023106043729  9.3025203353E-5  -2.246817773E-4  0.0020681698118  -0.0016550385055  0.0013409794996  -0.0020102904957  0.0028620963826  -0.0048600389521  -0.0030897530149  0.0043771328854  -0.0060475764078  0.0013940389401  -8.4724708444E-4  1.6925165156E-4  3.7644759874E-4  1.7333949507E-4  2.2786836091E-4  -0.0028205546816  0.0021943237284  -0.0013394598332  -3.5290752361E-4  0.033467694036  0.0031837431822  -6.7247386125E-5  
248.376  -3.6828957996E-4  -6.5731200607E-4  0.0017261203678  -0.002651825874  -2.2412942413E-5  0.0071462601484  0.020930532592  -0.0018625777668  0.0013416389776  -0.0032117933625  0.0085413912181  0.0028033494098  7.8305085457E-5  -3.0271387089E-4  0.002566673532  -0.0020757108945  0.0016501535099  -0.0025173615838  0.0034634368159  -0.0058712374142  -0.0038113021219  0.0054443239757  -0.0073612923431  0.0017093865571  -0.0010498731183  2.1504549421E-4  4.7104306486E-4  2.1783576208E-4  2.7853501811E-4  -0.0035039900072  0.0027171684039  -0.0016314059843  -4.52285833E-4  0.039758663083  0.0039558646376  -1.0266554921E-4  
247.7606  -4.615851479E-4  -8.1981656645E-4  0.0021298314028  -0.0032899895335  -2.7520651912E-5  0.0085433976647  0.024569216959  -0.0022928972213  0.0016719262089  -0.0039594232432  0.01034259813  0.0033891154567  5.07175774E-5  -4.0417095296E-4  0.0031746344275  -0.002594569209  0.0020232564052  -0.0031402781633  0.0041757650218  -0.0070706810911  -0.0046853378879  0.0067478411644  -0.0089317881523  0.0020883836058  -0.0012965958774  2.7231875156E-4  5.8720712225E-4  2.7268278971E-4  3.3906843989E-4  -0.0043383004864  0.0033525371755  -0.0019799340513  -5.7780296941E-4  0.047077794514  0.0048985003197  -1.511899079E-4  
247.1483  -5.7649333323E-4  -0.0010188925858  0.0026187061668  -0.0040660639362  -3.3668498133E-5  0.01017303963  0.028736230663  -0.0028125085769  0.0020768379618  -0.0048643550928  0.012479512588  0.0040827167018  5.3646021055E-6  -5.3517906124E-4  0.0039134278075  -0.0032322438566  0.0024717249383  -0.0039024509756  0.0050160927873  -0.0084887360929  -0.0057401603924  0.0083339589037  -0.010802854187  0.0025420120851  -0.0015959265262  3.4369836702E-4  7.2927484719E-4  3.399949038E-4  4.1104889177E-4  -0.0053531015573  0.0041216358131  -0.0023943878937  -7.3580855928E-4  0.055562688549  0.0060451011898  -2.1676148148E-4  
246.539  -7.1749266464E-4  -0.0012618468543  0.0032084518136  -0.0050059590383  -4.1042641984E-5  0.012064952048  0.033488002809  -0.0034374863282  0.0025715531738  -0.0059556340368  0.015004787902  0.0049007408853  -6.4036038443E-5  -7.0324089969E-4  0.0048079882162  -0.0040131397696  0.0030086402673  -0.0048313012263  0.006003304954  -0.010159768991  -0.0070084203411  0.010256575514  -0.013024424891  0.003082722624  -0.0019577660788  4.3234772599E-4  9.0230770805E-4  4.2224212506E-4  4.96231449E-4  -0.0065829577  0.0050489638096  -0.0028853077249  -9.340535952E-4  0.065363884701  0.0074346945856  -3.0431048785E-4  
245.9327  -8.8986079842E-4  -0.0015572251296  0.0039171599083  -0.0061395517181  -4.9858830556E-5  0.014250843033  0.038883240404  -0.0041862459093  0.0031739430433  -0.0072667547616  0.017977263003  0.0058616418868  -1.6546357335E-4  -9.1749089659E-4  0.0058872700919  -0.0049659988876  0.0036488799291  -0.0059587900383  0.0071582162181  -0.012122519355  -0.0085275927783  0.012578150938  -0.015653188223  0.0037245372533  -0.0023935771092  5.4206062528E-4  0.0011121812524  5.2229099784E-4  5.9654785597E-4  -0.0080680209582  0.0061626723079  -0.0034645138085  -0.0011819641719  0.076645167426  0.0091125985345  -4.1995926043E-4  
245.3293  -0.0010997878529  -0.0019149730218  0.0047655600917  -0.0075010984558  -6.0367185835E-5  0.016764080613  0.04498227389  -0.0050797685132  0.0039049620957  -0.0088361513212  0.021462279275  0.0069858107977  -3.0896307993E-4  -0.0011889850801  0.0071847415426  -0.0061245190011  0.0044092665669  -0.0073219855078  0.0085035956797  -0.014420483222  -0.010340461103  0.015370692654  -0.018753209955  0.0044831376477  -0.0029165651148  6.7736821864E-4  0.0013656755732  6.4344528436E-4  7.1410385762E-4  -0.0098547130129  0.0074949283428  -0.0041451819775  -0.0014909603182  0.089583718647  0.011131183209  -5.7125630167E-4  
244.7289  -0.0013544996023  -0.0023466074283  0.0057772788063  -0.0091296502134  -7.2858081716E-5  0.019639297319  0.051846233427  -0.0061418239079  0.0047890783701  -0.010707702371  0.025531928611  0.008295618443  -5.0707736217E-4  -0.0015310277914  0.0087389082873  -0.0075280288525  0.0053087090624  -0.0089636633471  0.010064151142  -0.017102304219  -0.012495601463  0.018716777113  -0.02239656419  0.0053759323293  -0.0035418674965  8.4365999962E-4  0.0016705665941  7.8948496779E-4  8.5117099617E-4  -0.011996445592  0.0090822775216  -0.0049419074219  -0.0018748255059  0.10437009117  0.013550673267  -7.6744387214E-4  
244.1315  -0.0016623900866  -0.0028653969735  0.0069790981693  -0.011069459463  -8.7669449592E-5  0.022911866353  0.059536041711  -0.0073991854647  0.005854743131  -0.012931243794  0.030265212007  0.0098154214645  -7.7534943601E-4  -0.0019595367327  0.010593863462  -0.009222217938  0.0063683310151  -0.010932935359  0.011866464573  -0.020222168528  -0.015047855128  0.022710590092  -0.026663959656  0.0064220952921  -0.0042867474192  0.0010473198163  0.0020357156479  9.6470156856E-4  0.0010101718471  -0.01455437182  0.010965995437  -0.0058707527674  -0.0023501327137  0.12120797709  0.016439982344  -0.0010197611282  
243.5369  -0.0020331628471  -0.0034865493136  0.0084012090089  -0.013370367252  -1.0519595245E-4  0.026617234729  0.068111210984  -0.0088818306108  0.0071348996857  -0.015563078741  0.035748086163  0.011571523274  -0.0011329034773  -0.0024934471487  0.012799857483  -0.011259917699  0.0076115808271  -0.01328589804  0.013938869718  -0.023840199412  -0.018058773732  0.027458964992  -0.031645349524  0.007642567471  -0.0051707890265  0.001295877805  0.0024711542012  0.0011739272813  0.0011936576979  -0.017598158677  0.01319241616  -0.0069492760876  -0.0029367331517  0.14031374611  0.019877568245  -0.0013417842594  
242.9452  -0.0024779796042  -0.0042274025005  0.010077450961  -0.016088156064  -1.2590058811E-4  0.030790100056  0.07762843446  -0.010623118917  0.0086675299026  -0.018666473018  0.042073374118  0.013592080455  -0.0016031122917  -0.0031551550464  0.015413880499  -0.013701928746  0.0090643170159  -0.016086291482  0.016311262631  -0.028022846474  -0.021597019417  0.033082393414  -0.037440510625  0.0090600114687  -0.0062160896263  0.0015981789762  0.0029881599018  0.0014225548881  0.0014042777675  -0.021206768024  0.015813224156  -0.0081965341708  -0.0036583138734  0.16191572995  0.023952294329  -0.0017498043166  
242.3565  -0.0030096147398  -0.0051076168723  0.012045531403  -0.019284852121  -1.5032942608E-4  0.035463419648  0.08813996561  -0.01265993909  0.010496235852  -0.022312121628  0.049340514939  0.015906944565  -0.0022143594355  -0.0039709982581  0.018500248185  -0.016617886377  0.010754861843  -0.019406156434  0.019014835924  -0.03284326435  -0.025738698896  0.039715977433  -0.044159576113  0.010698709027  -0.0074474435322  0.0019645689752  0.003599319416  0.0017165448036  0.0016447392358  -0.025469230761  0.018885693935  -0.0096330561216  -0.0045430305052  0.18625323144  0.028764279416  -0.0022632424358  
241.7705  -0.0036426134555  -0.0061493631662  0.014347213885  -0.023028958746  -1.7913035038E-4  0.040667243456  0.099691782678  -0.01503281528  0.012670852637  -0.026578570067  0.05765512702  0.018547428854  -0.0030009040214  -0.0049717728338  0.022131179742  -0.020087154033  0.012714015933  -0.023326474998  0.022081727901  -0.038381675046  -0.030567607406  0.047510287954  -0.051923503797  0.012584389924  -0.0088925112683  0.0024070972754  0.004318572797  0.0020624149679  0.0019177576239  -0.030485395609  0.022472859817  -0.011280782245  -0.0056242211598  0.21357523964  0.034425715138  -0.0029051009398  
241.1874  -0.0043934509363  -0.007377501742  0.017028465698  -0.027395600541  -2.1307687432E-4  0.046427366063  0.11232154042  -0.017785962459  0.015248086928  -0.031552571854  0.067128359906  0.021545989125  -0.0040038559508  -0.0061932807188  0.026387355047  -0.024199731346  0.01497502635  -0.027937777952  0.025544578441  -0.044725707641  -0.036175355494  0.056632088552  -0.060864460696  0.014743980366  -0.010581966843  0.0029397377278  0.0051612334029  0.0024672086421  0.0022259974457  -0.036366630787  0.026643596355  -0.013162963157  -0.006941207248  0.24413883601  0.041061626253  -0.0037024473162  
240.6071  -0.0052806892827  -0.0088197469922  0.020139553272  -0.032466556607  -2.5309831032E-4  0.052763797602  0.1260563163  -0.020967280092  0.018292174014  -0.037329361734  0.07787601068  0.024935807972  -0.0052722687886  -0.007676902928  0.031358435931  -0.029057160319  0.017573500583  -0.033340699237  0.029435984653  -0.05197070858  -0.042661348705  0.06726487944  -0.071126102888  0.017205258567  -0.012549614787  0.0035786259888  0.0061439767023  0.0029384344919  0.0025720035605  -0.043236453742  0.031472588428  -0.015304014226  -0.008540186325  0.27820728115  0.04881054604  -0.0046869263296  
240.0295  -0.0063251283886  -0.010506810215  0.023735073363  -0.03833015988  -3.0031781855E-4  0.059689059082  0.14091016435  -0.02462827318  0.021875544248  -0.044012822205  0.090017383045  0.028750271892  -0.0068643566985  -0.0094701905005  0.03714353469  -0.034773409765  0.020547259193  -0.03964645576  0.033787850878  -0.060220015274  -0.050132587624  0.079609211935  -0.082863728408  0.019996405192  -0.014832467692  0.004342312875  0.0072847906951  0.0034839726996  0.0029581243096  -0.051231060876  0.037040168766  -0.017729320767  -0.010475221255  0.31604777647  0.057825075659  -0.0058952935242  
239.4548  -0.0075499463481  -0.012472513479  0.027873907454  -0.045081039072  -3.5610011687E-4  0.067206314068  0.15688149626  -0.028823889855  0.026079487779  -0.051715519469  0.10367387047  0.033022331408  -0.008848840747  -0.011627463426  0.043851611135  -0.041475714694  0.023936120482  -0.046977228489  0.038630629732  -0.069585185193  -0.058703253503  0.093882720177  -0.096244280042  0.023145436647  -0.017470774076  0.0052520321462  0.0086028801851  0.0041119402443  0.0033864283237  -0.060499726395  0.04343199998  -0.020464989955  -0.012809328833  0.35792890085  0.068272293424  -0.0073699611294  
238.8828  -0.0089808244048  -0.014753866341  0.03261908657  -0.0528196798  -4.221109059E-4  0.075307356051  0.17395031605  -0.033612265261  0.030994804254  -0.060558583855  0.11896724906  0.037783735301  -0.011306428418  -0.014210405536  0.051601777903  -0.049305343798  0.027781611516  -0.055466418877  0.043992453422  -0.080186172015  -0.06849404305  0.11031981424  -0.11144617424  0.02667951005  -0.020507985639  0.0063319805946  0.010118516806  0.0048305079836  0.0038586178497  -0.071205036746  0.05073857795  -0.02353754616  -0.015615669492  0.40411772836  0.080333977458  -0.0091595449186  
238.3135  -0.010646050917  -0.017391096733  0.038037553795  -0.06165178237  -5.0039033924E-4  0.08397047888  0.1920753421  -0.039054362449  0.036722421968  -0.07067140914  0.13601767136  0.043064131506  -0.01433142831  -0.017288641103  0.060523492414  -0.058418264771  0.032126601234  -0.065258753119  0.049898157706  -0.092151439765  -0.079631215047  0.12917097738  -0.12865893226  0.030624090059  -0.023990652379  0.007609607623  0.011852826588  0.0056476617813  0.0043759425744  -0.083522925043  0.059054534041  -0.026973567373  -0.018978837879  0.45487663924  0.094206603323  -0.011319397944  
237.7469  -0.01257659834  -0.020427626962  0.044199812361  -0.071687395554  -5.9344313641E-4  0.093158266296  0.21119105736  -0.045213502527  0.043373968696  -0.082191145304  0.15494135901  0.048890029051  -0.018033499686  -0.020940276656  0.070756612876  -0.068985673967  0.037014853164  -0.076510205751  0.056368204419  -0.10561800508  -0.092245311392  0.15070161043  -0.14808259006  0.035001969657  -0.027968233637  0.0091159107358  0.013827506997  0.0065708997179  0.0049391191939  -0.097642468412  0.068477714958  -0.030799261585  -0.022996251752  0.51045984304  0.11010107717  -0.013912114323  
237.183  -0.014806166839  -0.0239099856  0.051179448096  -0.08303980856  -7.0434818262E-4  0.10281534556  0.23120473602  -0.052154778328  0.051072274189  -0.095261960017  0.17584800014  0.055283617774  -0.022539533712  -0.025252389416  0.082451295183  -0.081194353997  0.042490497575  -0.089387713639  0.06341751257  -0.12073139694  -0.10646951623  0.1751903682  -0.16992686432  0.039832139638  -0.032492813091  0.010885732538  0.016064465842  0.0076068574307  0.0055482633961  -0.11376541047  0.079108021383  -0.035039983397  -0.027779633971  0.571109639  0.12824216483  -0.017007983479  
236.6218  -0.017371187868  -0.027887646106  0.05905251657  -0.095824187466  -8.3689066513E-4  0.11286615923  0.25199350197  -0.059944348503  0.059951782267  -0.11003404585  0.19883786634  0.06226144537  -0.027995659898  -0.030321441868  0.095767707495  -0.095246820498  0.048597425525  -0.10406865176  0.071054212434  -0.13764552205  -0.12243761912  0.20292693697  -0.1944100537  0.045128504786  -0.037618705954  0.012958053969  0.018585375288  0.0087608539206  0.0062028424454  -0.13210537149  0.091045989862  -0.039719692763  -0.033456579127  0.63705244509  0.14886757839  -0.020685372525  
236.0632  -0.020310780933  -0.032412783416  0.067896787275  -0.11015594758  -9.9571994002E-4  0.12321281787  0.27340148126  -0.068648612072  0.070158848515  -0.12666235275  0.22399867394  0.069832954594  -0.034569367302  -0.036253600466  0.11087553985  -0.11136121758  0.055378610445  -0.12074004332  0.079278341837  -0.15652242322  -0.14028155181  0.23420920862  -0.22175765668  0.050898448785  -0.043401947318  0.015376277587  0.021411135452  0.010036350777  0.0069016581568  -0.15288671016  0.10439110685  -0.044860359566  -0.040172192714  0.70849463288  0.17222668405  -0.025031011951  
235.5072  -0.023666656777  -0.03753994045  0.07779083978  -0.12614885971  -0.0011865363816  0.13373310465  0.29523711638  -0.078333267172  0.081851898033  -0.14530502901  0.25140222516  0.077998887229  -0.042451725484  -0.043164935361  0.12795328727  -0.12977092053  0.062875366317  -0.13959747881  0.088080508766  -0.17753191652  -0.1601284735  0.26933981585  -0.25220069023  0.057141254574  -0.049899651698  0.018188493775  0.024561243798  0.011434318773  0.0076428716594  -0.17634300353  0.11923984932  -0.050481319672  -0.048090786608  0.78561821067  0.19857879906  -0.030140157526  
234.9539  -0.027482960464  -0.043325597507  0.088813009921  -0.14391289592  -0.0014163104105  0.14427870991  0.31727071608  -0.089062261928  0.095201416499  -0.16612155853  0.28110087569  0.086749565611  -0.051859684994  -0.051181477682  0.14718728685  -0.15072380456  0.07112655532  -0.16084372171  0.097440549445  -0.20085109178  -0.1820973863  0.30862200459  -0.28597369748  0.063846392289  -0.057169235496  0.02144772183  0.028053068691  0.012952507212  0.0084240829232  -0.20271511578  0.13568345311  -0.056598590186  -0.057397610021  0.86857640194  0.22819105071  -0.036116599588  
234.4032  -0.031806048281  -0.049827639036  0.10104018779  -0.16355182918  -0.0016935366972  0.15467377935  0.33923231791  -0.1008966499  0.11038974721  -0.18927058789  0.31312388671  0.09606306707  -0.063038431231  -0.06043911114  0.16877049177  -0.17448113956  0.080167761754  -0.1846869826  0.10732621592  -0.2266636596  -0.20629527116  0.35235483413  -0.323312437  0.070991692894  -0.06526749629  0.025212116949  0.031901028231  0.014584613307  0.0092424794638  -0.23224883201  0.15380541768  -0.063224153673  -0.068300590092  0.95748916989  0.26133577768  -0.04307248968  
