253.4113  9.5171911505E-4  1.5042153399E-4  -2.8865450308E-5  -0.0068789805349  7.2271896005E-5  -1.2094286348E-5  -8.5095146998E-5  2.7597102372E-4  1.6060785697E-4  -1.1022157994E-4  9.7636810818E-4  -2.0804369828E-4  -8.0812848989E-5  -2.6227148146E-4  7.2071616743E-4  -0.001316335406  8.5923519504E-4  -8.7025767155E-5  3.5782903611E-4  -0.12216444283  -2.6030993572E-4  4.53236352E-5  -5.688035386E-4  1.4223329137E-4  2.661790585E-4  3.6489017281E-4  0.0018825166702  -2.102096138E-4  7.300331745E-4  0.0095093225407  1.0920117405E-4  7.5999539937E-4  -2.6243900722E-4  2.5113582206E-4  0.12099253117  -3.3678535699E-4  -3.2083284303E-4  -6.3849584587E-5  -5.5216232936E-5  -7.1859340203E-5  0.036375938309  6.9158008113E-4  1.0768045373E-4  2.1779423388E-4  -5.7370898117E-5  2.2630846671E-4  6.0370560135E-4  2.7605974263E-5  -5.3875581674E-5  0.0017400451686  -4.9939154493E-4  -1.9611661842E-5  -6.7423355404E-5  5.4536689989E-5  1.6574694207E-4  0.0017763253283  
252.7708  0.0011855588109  1.8798237466E-4  -3.8088700016E-5  -0.0084736283066  9.4416489817E-5  -1.5556926838E-5  -1.089157941E-4  3.4758228409E-4  2.081551848E-4  -1.4197589223E-4  0.001209517475  -2.5940774718E-4  -9.9170473365E-5  -3.3427018619E-4  9.0170492604E-4  -0.0016333269872  0.0010875017572  -1.1367886312E-4  4.5554520612E-4  -0.14137839856  -3.3082819916E-4  6.2779959989E-5  -7.3547711294E-4  1.8096806969E-4  3.415525971E-4  4.6214788513E-4  0.0023354176577  -2.7197814189E-4  9.085009536E-4  0.011630468555  1.394391728E-4  9.5264002835E-4  -3.3657455657E-4  3.1130293759E-4  0.13713748284  -4.2697620286E-4  -4.0274880697E-4  -8.4241868423E-5  -7.1588324908E-5  -9.3591853904E-5  0.043552287816  8.7569701978E-4  1.365310922E-4  2.7984303963E-4  -7.216104711E-5  2.845383368E-4  7.5672410321E-4  3.3650000624E-5  -7.0168565774E-5  0.0021650830007  -6.3474776009E-4  -2.5279268233E-5  -8.7992064235E-5  6.7686352385E-5  2.095953676E-4  0.0021537067597  
252.1334  0.0014715530982  2.3398515316E-4  -5.0052133846E-5  -0.010400506207  1.2291307369E-4  -1.9930767273E-5  -1.3897803781E-4  4.3619701186E-4  2.6883058394E-4  -1.8220854474E-4  0.0014928806605  -3.2216021631E-4  -1.2106169658E-4  -4.2458451055E-4  0.001124309864  -0.0020195377973  0.001371691467  -1.4800238685E-4  5.7787576484E-4  -0.16305541267  -4.1898454184E-4  8.5906203395E-5  -9.477573663E-4  2.2940840455E-4  4.3675453762E-4  5.8323814985E-4  0.0028872784066  -3.5070286109E-4  0.001126300892  0.014175268155  1.7740911873E-4  0.0011900194925  -4.3017848813E-4  3.8449637474E-4  0.1549176471  -5.3946269798E-4  -5.0366201101E-4  -1.1075058897E-4  -9.2511141421E-5  -1.2146673592E-4  0.051960976241  0.0011051475466  1.7244254849E-4  3.5830333358E-4  -9.043739771E-5  3.5648888766E-4  9.4509841612E-4  4.0764281329E-5  -9.1072789072E-5  0.0026845067442  -8.0405846981E-4  -3.2465297358E-5  -1.1444176234E-4  8.3662734587E-5  2.6405255999E-4  0.0026009074642  
251.4993  0.0018199727443  2.9007451693E-4  -6.5504442739E-5  -0.012719716633  1.5944853246E-4  -2.5431116083E-5  -1.7679905084E-4  5.4542413745E-4  3.4597150321E-4  -2.3298852371E-4  0.0018358974033  -3.9848284199E-4  -1.4698595776E-4  -5.3746585208E-4  0.0013971079615  -0.0024883019304  0.0017242191897  -1.9205028234E-4  7.3043685692E-4  -0.18741463665  -5.2878094952E-4  1.1629510243E-4  -0.0012171493431  2.8974729255E-4  5.5656158989E-4  7.3342376295E-4  0.0035572225469  -4.5068071328E-4  0.0013909750011  0.017216715216  2.249046603E-4  0.0014814476653  -5.4793786465E-4  4.7318521628E-4  0.17441989792  -6.792449977E-4  -6.2746198145E-4  -1.4508219798E-4  -1.1915827806E-4  -1.5708658005E-4  0.06177481875  0.001390092949  2.1695414557E-4  4.5714527564E-4  -1.1293410196E-4  4.4505677338E-4  0.0011760880913  4.9061799837E-5  -1.1779531526E-4  0.0033168750914  -0.0010150823291  -4.1540608E-5  -1.4833158207E-4  1.0298462911E-4  3.314102516E-4  0.0031283909446  
250.8684  0.0022427836871  3.5815077666E-4  -8.5379307643E-5  -0.015500166216  2.0611784023E-4  -3.2317005197E-5  -2.242340666E-4  6.7952901845E-4  4.4368156106E-4  -2.9683653188E-4  0.0022494575273  -4.908891488E-4  -1.7745995899E-4  -6.780443367E-4  0.0017302038127  -0.0030551068082  0.0021599274001  -2.4838106261E-4  9.199708767E-4  -0.2146793812  -6.650195519E-4  1.5592492983E-4  -0.0015577823031  3.6460945091E-4  7.0678094919E-4  9.1897982911E-4  0.0043674866169  -5.7719623108E-4  0.0017112314548  0.02083783689  2.8408608203E-4  0.0018379135642  -6.9555243511E-4  5.8022305724E-4  0.19572445915  -8.5231223391E-4  -7.7870396548E-4  -1.8937998265E-4  -1.5298001089E-4  -2.024328769E-4  0.073183245397  0.0017427169481  2.7189056094E-4  5.8119711191E-4  -1.4051792111E-4  5.5366620889E-4  0.0014582165751  5.864154637E-5  -1.5183034065E-4  0.0040838244556  -0.001277152713  -5.2956370489E-5  -1.9159799609E-4  1.2624456038E-4  4.143833436E-4  0.0037476322062  
250.2406  0.0027538529465  4.4039356231E-4  -1.1083558902E-4  -0.018820415834  2.6551168655E-4  -4.0898044358E-5  -2.8354428626E-4  8.4352635197E-4  5.669842461E-4  -3.7681003173E-4  0.0027460513681  -6.0225409005E-4  -2.1299874823E-4  -8.5248355748E-4  0.002135447553  -0.0037378507642  0.0026964825968  -3.2016905104E-4  0.0011545336287  -0.24507463862  -8.3343589119E-4  2.0723760716E-4  -0.0019869333433  4.5712025177E-4  8.944417144E-4  0.0011473519908  0.0053438002354  -7.3672151896E-4  0.002097057611  0.025132550124  3.57542718E-4  0.0022723219144  -8.7992389462E-4  7.0888904573E-4  0.21890307394  -0.0010658060161  -9.6269164047E-4  -2.4632453293E-4  -1.9576155916E-4  -2.5994470182E-4  0.086392466343  0.0021775675061  3.3940205284E-4  7.3630405562E-4  -1.7420701869E-4  6.8634547129E-4  0.001801438053  6.9576212073E-5  -1.9501947295E-4  0.0050104521302  -0.0016014489091  -6.7258671557E-5  -2.4663614704E-4  1.5411434647E-4  5.1617027011E-4  0.0044710868301  
249.616  0.0033691634997  5.3928346343E-4  -1.4330478525E-4  -0.022769521321  3.4082001829E-4  -5.1541771957E-5  -3.5747677262E-4  0.0010432800492  7.2200182929E-4  -4.7660106795E-4  0.0033399198652  -7.3584110648E-4  -2.5408877934E-4  -0.0010681562777  0.0026266724049  -0.0045571128686  0.0033548190487  -4.1133679531E-4  0.0014437034803  -0.2788242496  -0.0010408481334  2.7322905995E-4  -0.0025256364553  5.7098181018E-4  0.0011280144148  0.0014273309842  0.0065157866624  -9.3714997739E-4  0.0025598271608  0.030206484755  4.4836299076E-4  0.0027997550585  -0.0011093734525  8.629290711E-4  0.24401711817  -0.0013282036425  -0.0011855628105  -3.192542234E-4  -2.4969186316E-4  -3.326108898E-4  0.10162532899  0.0027119429367  4.2200724441E-4  9.295100894E-4  -2.1519127476E-4  8.4781019371E-4  0.002217314283  8.1895683506E-5  -2.496225543E-4  0.006125720076  -0.0020013029447  -8.5105047614E-5  -3.1639609923E-4  1.8734993245E-4  6.4051772247E-4  0.0053121211054  
248.9944  0.0041070346821  6.576201794E-4  -1.8454670862E-4  -0.027447841533  4.3595367488E-4  -6.468134923E-5  -4.4935810857E-4  0.0012856090557  9.1616227384E-4  -6.0064806685E-4  0.004047199999  -8.953248642E-4  -3.0115095886E-4  -0.0013338425301  0.003219951207  -0.0055364315095  0.0041596318353  -5.2671184962E-4  0.0017988129893  -0.3161477307  -0.0012953226938  3.5755292686E-4  -0.0031993863462  7.105560344E-4  0.0014176610643  0.0017692432821  0.0079173792162  -0.0011880678731  0.0031123957597  0.03617774559  5.6021230502E-4  0.0034377552256  -0.0013938903451  0.0010465959286  0.27111569183  -0.0016495217812  -0.0014543762685  -4.1230890551E-4  -3.1744436071E-4  -4.2407729622E-4  0.11912080993  0.0033663252368  5.226377929E-4  0.0011692644745  -2.648539902E-4  0.0010435531133  0.0027191990859  9.5565358758E-5  -3.1840034384E-4  0.0074628742996  -0.0024925443191  -1.0728301001E-4  -4.0449611014E-4  2.2679516393E-4  7.9178896178E-4  0.0062848945754  
248.376  0.0049883436477  7.9853537068E-4  -2.3671436205E-4  -0.032967786114  5.5568642389E-4  -8.0823364115E-5  -5.6320379625E-4  0.0015783976024  0.0011584369153  -7.5426276248E-4  0.0048860602849  -0.0010848075792  -3.54491376E-4  -0.0016599513078  0.0039338706466  -0.0067025872313  0.0051399203785  -6.7221140398E-4  0.002233202937  -0.3572567909  -0.0016063563795  4.6463865185E-4  -0.0040389462514  8.8095415545E-4  0.0017755179707  0.0021851570337  0.0095872475818  -0.0015010679933  0.003769178156  0.043177581375  6.9741884299E-4  0.0042066253624  -0.0017454138123  0.0012646870033  0.300233727  -0.002041541011  -0.0017771974543  -5.3060032361E-4  -4.0227136066E-4  -5.3877075495E-4  0.1391330834  0.004164863141  6.4468399299E-4  0.001465654519  -3.2479477767E-4  0.0012799396722  0.003322427284  1.1045815482E-4  -4.0471040715E-4  0.0090598731222  -0.00309388451  -1.3473056795E-4  -5.1535516302E-4  2.733841284E-4  9.7503459082E-4  0.0074041856418  
247.7606  0.0060367422897  9.6549803875E-4  -3.0242901014E-4  -0.039454470808  7.058197974E-4  -1.0055540975E-4  -7.0384558314E-4  0.001930707783  0.0014596115759  -9.437733052E-4  0.0058768200155  -0.0013088264654  -4.1423708513E-4  -0.0020587667068  0.0047898211697  -0.0080858842335  0.006329582688  -8.5505849882E-4  0.0027624979907  -0.40235157738  -0.0019850746817  5.9982485115E-4  -0.0050812685234  0.0010881318942  0.0022160132099  0.0026891018372  0.011569226478  -0.0018901096664  0.0045461983491  0.051350924178  8.6506707353E-4  0.0051297457737  -0.0021781508333  0.0015225777013  0.33139015466  -0.002518051134  -0.0021631799306  -6.8041306924E-4  -5.08113715E-4  -6.8204130313E-4  0.16193010862  0.0051359068167  7.9204003877E-4  0.001830665808  -3.9685335439E-4  0.0015643085664  0.0040445038811  1.2631891665E-4  -5.1261755366E-4  0.010959815794  -0.0038273425583  -1.6855867654E-4  -6.5434711817E-4  3.2814165997E-4  0.0011960642385  0.0086851503083  
247.1483  0.0072788628007  0.0011623098766  -3.8486641811E-4  -0.047046243804  8.9337317443E-4  -1.245529773E-4  -8.7707911793E-4  0.0023528916738  0.0018325935513  -0.001176684462  0.0070420448721  -0.0015723494646  -4.8025397655E-4  -0.0025447189263  0.0058122996787  -0.0097204237721  0.0077680593322  -0.0010840337828  0.0034049023602  -0.45161670339  -0.0024444452585  7.6950864677E-4  -0.0063705359139  0.0013389889942  0.0027562202227  0.0032973000865  0.013912737486  -0.002371929359  0.005461102695  0.060856758429  0.0010690984938  0.006233902719  -0.0027089315673  0.0018262485202  0.3645861755  -0.0030951165733  -0.0026226390385  -8.6944015828E-4  -6.3972757348E-4  -8.6032413222E-4  0.18779168034  0.0063125953507  9.6914729959E-4  0.0022784706082  -4.8313386078E-4  0.0019050759855  0.004905288165  1.4271977576E-4  -6.4702010683E-4  0.013211360902  -0.0047187123014  -2.100754351E-4  -8.2797891615E-4  3.9218158153E-4  0.001461517129  0.010143003797  
246.539  0.0087445037649  0.0013930876329  -4.8785517204E-4  -0.055895042457  0.0011268015357  -1.5358505054E-4  -0.0010898345617  0.0028566994386  0.0022927565412  -0.0014618556086  0.0084066104564  -0.0018807560511  -5.5204344321E-4  -0.0031346799515  0.0070292211586  -0.011644361507  0.009501024709  -0.0013697669324  0.0041815127706  -0.50521712387  -0.0029995049317  9.8131138641E-4  -0.0079593300782  0.001641471345  0.0034162483611  0.0040284067081  0.016673193083  -0.0029665058443  0.0065331241692  0.071868274955  0.0013164187664  0.0075496238686  -0.0033576039484  0.0021823032949  0.39980368221  -0.0037913604449  -0.0031671134008  -0.0011070575354  -8.0283006036E-4  -0.0010813225293  0.21700689188  0.0077334972087  0.0011810335526  0.0028257445183  -5.8602923034E-4  0.0023118419057  0.0059271661973  1.5900484513E-4  -8.1379317238E-4  0.015869121879  -0.005798070899  -2.6081173094E-4  -0.0010440952893  4.6670225497E-4  0.0017789289681  0.011792614702  
245.9327  0.010466787354  0.0016622291367  -6.1598788617E-4  -0.066166536  0.0014162432177  -1.8851760691E-4  -0.001350373002  0.0034553790006  0.0028583250602  -0.0018096969358  0.0099977242489  -0.0022397995608  -6.2861424068E-4  -0.003848283016  0.0084722342992  -0.013900139638  0.011581121495  -0.0017250719314  0.0051166448614  -0.56329393639  -0.0036675976713  0.0012442608194  -0.0099099318379  0.0020046733391  0.0042196704077  0.0049037530555  0.019912370177  -0.003697583546  0.007782984207  0.084572762035  0.0016150099921  0.0091115141419  -0.0041474682198  0.0025979757933  0.43700388121  -0.0046282650245  -0.003809409227  -0.0014046419577  -0.0010042657318  -0.0013542127745  0.24987096626  0.0094433026602  0.0014333456652  0.0034920106137  -7.0824503245E-4  0.0027954963691  0.0071352038586  1.7422248449E-4  -0.0010199498722  0.018994024712  -0.0071003271544  -3.2254786257E-4  -0.0013121123911  5.5297902764E-4  0.0021567919828  0.013648001644  
245.3293  0.012482276886  0.0019743592481  -7.747459372E-4  -0.078040006812  0.0017737997941  -2.3031401477E-4  -0.0016685117367  0.0041637619206  0.0035507991412  -0.0022323839364  0.01184489553  -0.0026555472066  -7.0832566258E-4  -0.0047082640554  0.010177035021  -0.016534683502  0.014068732227  -0.0021653303842  0.006238167727  -0.62596019634  -0.0044686200457  0.001568989362  -0.012295755036  0.0024389374587  0.0051939860719  0.0059475895665  0.023698738682  -0.0045932570641  0.0092327167439  0.099171182931  0.0019740463698  0.010958583953  -0.0051057513454  0.0030811214723  0.47612616181  -0.0056304853295  -0.0045636216727  -0.0017759367609  -0.0012521956449  -0.0016898715433  0.28668142077  0.011493565745  0.0017323727426  0.0043000093244  -8.5282210364E-4  0.0033683232443  0.0085572712649  1.8704323387E-4  -0.0012738212202  0.02265361071  -0.0086658067841  -3.9734048029E-4  -0.0016432826227  6.5235321041E-4  0.0026046043105  0.01572172306  
244.7289  0.014831042758  0.0023342516622  -9.7063813265E-4  -0.091707920683  0.0022138498988  -2.8003106529E-4  -0.0020558816979  0.0049983291167  0.0043954192037  -0.0027440898037  0.013979841962  -0.0031342937278  -7.8869793241E-4  -0.0057408223151  0.012183670575  -0.019599551239  0.017032779814  -0.0027089268719  0.0075778397496  -0.69329684527  -0.005425269485  0.0019679475596  -0.015202912315  0.0029559473669  0.0063711192331  0.0071873205209  0.028107729031  -0.0056866190536  0.01090539731  0.11587738785  0.0024040109388  0.013134560297  -0.006264120183  0.0036401908578  0.51708725869  -0.006826171387  -0.0054451268478  -0.0022374699356  -0.0015563107841  -0.0021011258004  0.32773354217  0.013943491702  0.0020850562622  0.0052760910703  -0.0010231571793  0.0040440984954  0.010224128007  1.9566140342E-4  -0.0015852549145  0.026922264996  -0.010540870207  -4.8754894839E-4  -0.0020509926991  7.6621730361E-4  0.0031329042598  0.018024152049  
244.1315  0.017556663602  0.0027467222155  -0.0012113534107  -0.10737513551  0.0027533983518  -3.3880909051E-4  -0.0025262204753  0.0059772490042  0.0054216697798  -0.0033612348447  0.016436320878  -0.0036824445155  -8.6618556797E-4  -0.0069759960512  0.014536825616  -0.023151024184  0.020551546407  -0.0033777400412  0.0091716371544  -0.76534885866  -0.0065632894349  0.002455631236  -0.018731906758  0.0035688100115  0.0077879452283  0.0086537228971  0.033221921082  -0.0070164725252  0.012824758373  0.13491690806  0.0029168104807  0.015688169441  -0.0076592310367  0.0042841806891  0.55978075092  -0.0082472934758  -0.0064705374862  -0.002809028708  -0.0019280714385  -0.0026030244606  0.37331516461  0.016860763905  0.0024989832244  0.0064506272481  -0.0012230206407  0.0048381795282  0.012169457323  1.9767823559E-4  -0.0019658327915  0.031881349347  -0.012778556619  -5.9585995941E-4  -0.0025510966413  8.9599630999E-4  0.0037532842775  0.020562629891  
