250.8684  -2.8283258025E-4  -2.4109610068E-4  0.0025608006713  0.0051676873796  3.6037192179E-5  -4.9765315694E-4  -6.0512363039E-4  0.0017050432631  -4.9940411315E-4  7.50737487E-4  -6.1482270032E-4  -7.2314363965E-4  -0.0027273184427  -2.9951232481E-5  0.0039036315742  -0.0014140302359  -1.5911000517E-4  6.3213747725E-4  -5.4612633695E-4  -2.9971439868E-4  
250.2406  -3.7164186176E-4  -3.1199759341E-4  0.0030814926833  0.0063443830883  3.9780569713E-5  -6.3484443708E-4  -7.7644731602E-4  0.0021117478276  -6.3714932482E-4  9.3546635545E-4  -7.6960503157E-4  -9.2729016248E-4  -0.0034021871301  -3.4764451564E-5  0.0048343428492  -0.0017711616928  -2.0361417973E-4  8.0345810621E-4  -6.9137703311E-4  -3.8659894374E-4  
249.616  -4.8645735138E-4  -4.0241634429E-4  0.0036918791227  0.0077620794109  4.2715412999E-5  -8.0714350092E-4  -9.9281895563E-4  0.0026060854427  -8.101032606E-4  0.0011616443107  -9.5984932102E-4  -0.001184883114  -0.0042293320508  -3.9750672973E-5  0.0059661312387  -0.0022109872993  -2.5956259564E-4  0.0010175211855  -8.7226765564E-4  -4.9693243647E-4  
248.9944  -6.3430194645E-4  -5.1732475268E-4  0.0044035507337  0.0094637226938  4.4177018112E-5  -0.0010227679352  -0.0012650793373  0.0032045885049  -0.0010264785081  0.0014375531382  -0.0011927549104  -0.0015087021338  -0.0052393452114  -4.4644270387E-5  0.0073372679259  -0.002750700582  -3.296123625E-4  0.0012839599244  -0.0010967261729  -6.3652717524E-4  
248.376  -8.2391850929E-4  -6.6284829278E-4  0.0052286839773  0.011498491574  4.3241289015E-5  -0.0012916544463  -0.0016064029486  0.0039263572519  -0.0012961938951  0.0017728877807  -0.0014767531338  -0.0019142514017  -0.0064680644887  -4.9041230119E-5  0.008992110674  -0.0034105934  -4.1696093577E-4  0.0016143080237  -0.0013742347255  -8.1249134108E-4  
247.7606  -0.001066141607  -8.4650241731E-4  0.0061798251747  0.013922407725  3.8649509927E-5  -0.0016257673042  -0.0020327294884  0.0047933370667  -0.0016311767851  0.0021789441755  -0.0018216644118  -0.0024202556032  -0.0079572731345  -5.2353407072E-5  0.010981813099  -0.0042145059005  -5.2543670775E-4  0.0020223079821  -0.0017160841535  -0.0010334797117  
247.1483  -0.0013743365821  -0.0010774704478  0.0072695944105  0.016798947694  2.8715995626E-5  -0.0020394500618  -0.0025632580015  0.0058305995484  -0.0020457067517  0.002668821019  -0.0022388631805  -0.0030492257547  -0.0097554507701  -5.3751377781E-5  0.01336506328  -0.0051903186906  -6.5960017745E-4  0.0025242539426  -0.0021356589678  -0.0013099834081  
246.539  -0.0017649149306  -0.0013669277143  0.0085102952566  0.020199641883  1.1215720419E-5  -0.0025498239003  -0.0032210087532  0.0070666207581  -0.002556803587  0.0032576341919  -0.0027414479937  -0.0038281000387  -0.011918570861  -5.2093802851E-5  0.016208841017  -0.0063704863309  -8.2485584319E-4  0.0031393694165  -0.0026487539905  -0.0016546625201  
245.9327  -0.0022579353883  -0.0017284174597  0.0099134156515  0.024204644038  -1.6751242813E-5  -0.0031772355696  -0.0040334574208  0.0085335485044  -0.0031846621965  0.0039627419714  -0.0033444132413  -0.0047889640521  -0.014510937326  -4.5841000352E-5  0.019589180143  -0.0077926099864  -0.0010275746518  0.0038902192655  -0.0032739233651  -0.0020827253061  
245.3293  -0.0028778003722  -0.0021782841837  0.01148900486  0.028903251908  -5.8921883636E-5  -0.0039457573195  -0.0050332453519  0.010267448876  -0.0039531363339  0.0048039784759  -0.0040648179106  -0.0059698537874  -0.017606050319  -3.2950242834E-5  0.023591919109  -0.0095000455719  -0.0012752264448  0.0048031541311  -0.0040328619695  -0.0026123573519  
244.7289  -0.0036540574179  -0.0027361701295  0.013244911425  0.034394357008  -1.2006262248E-4  -0.0048837404154  -0.0062589684545  0.012308520506  -0.0048902723352  0.0058038920358  -0.0049219457006  -0.0074156431822  -0.021287488319  -1.0750138292E-5  0.028313419765  -0.011542542003  -0.0015765213552  0.0059087840556  -0.0049508184337  -0.0032652035644  
244.1315  -0.0046223149442  -0.0034255804877  0.015185867512  0.040786798843  -2.0619562715E-4  -0.0060244227657  -0.0077560457056  0.014701263287  -0.0060288929811  0.0069879843686  -0.0059374495792  -0.0091790161525  -0.02564979056  2.4208642798E-5  0.033861230825  -0.013976902211  -0.0019415585219  0.0072424763329  -0.0060570379616  -0.00406690514  
243.5369  -0.0058252809698  -0.0042745225537  0.017312406125  0.048199596591  -3.2486286539E-4  -0.00740658984  -0.0095776662296  0.017494586565  -0.0074072303338  0.0083849455807  -0.007135472591  -0.011321520607  -0.030799320559  7.6329056038E-5  0.040354669077  -0.016867657437  -0.0023819797936  0.0088448706605  -0.0073852319796  -0.0050476926445  
242.9452  -0.0073139322447  -0.0053162234997  0.019619599448  0.056762029216  -4.8543161853E-4  -0.0090752863788  -0.011785811374  0.020741840179  -0.0090696048502  0.010026879131  -0.0085427353943  -0.013914699009  -0.036855088137  1.5117247542E-4  0.047925288124  -0.020287742977  -0.0029111252945  0.01076240243  -0.0089740702751  -0.0062430350419  
242.3565  -0.0091488195428  -0.0065899305556  0.022095609101  0.066613533508  -6.9944498072E-4  -0.011082574378  -0.014452345144  0.024500750308  -0.01106714624  0.011949510006  -0.010188579678  -0.017041286563  -0.04394950401  2.5569508153E-4  0.056717201415  -0.024319161105  -0.0035441868088  0.013047822532  -0.010867689756  -0.0076943428768  
241.7705  -0.011401512523  -0.0081417961919  0.024720042531  0.077903388631  -9.8102050385E-4  -0.013488330457  -0.017660162744  0.02883324091  -0.013458549438  0.014192368496  -0.012104955325  -0.020796464062  -0.052229037827  3.9851799275E-4  0.066887223712  -0.029053614349  -0.0042983539298  0.015760699375  -0.013116212272  -0.0094497218367  
241.1874  -0.014156184525  -0.010025849327  0.027462114046  0.090790155712  -0.00134729959  -0.016361072965  -0.02150438277  0.033805120747  -0.016310856664  0.016798941161  -0.01432633803  -0.025289147838  -0.061854747613  5.9023276464E-4  0.078604793153  -0.034593089778  -0.0051929468061  0.018967885997  -0.015776262101  -0.011564770561  
240.6071  -0.017511333856  -0.012305051583  0.030278614321  0.10544084185  -0.0018189494552  -0.01977880608  -0.026093563861  0.039485615667  -0.019700253931  0.019816779888  -0.016889563051  -0.030643294175  -0.073002646136  8.4374315706E-4  0.092051634826  -0.041050372456  -0.0062495281336  0.022743932238  -0.018911471759  -0.014103413831  
240.0295  -0.021581633497  -0.01505243518  0.033111698423  0.12202975985  -0.002420718464  -0.023829864684  -0.031550921313  0.045946726134  -0.023712867492  0.023297559364  -0.019833560068  -0.036999189987  -0.085863867825  0.0011746431138  0.10742112655  -0.048549464006  -0.0074919857986  0.02717141904  -0.02259296279  -0.017138759178  
239.4548  -0.026499895672  -0.01835231613  0.035886509605  0.14073705816  -0.0031820443433  -0.028613740044  -0.0380155134  0.053262390916  -0.0284455427  0.027297072941  -0.02319897369  -0.044514695682  -0.10064459881  0.0016016296926  0.12491732848  -0.057225880199  -0.0089465763113  0.032341189138  -0.026899786133  -0.020753961471  
238.8828  -0.032419131398  -0.022301572973  0.038508664196  0.16174689992  -0.0041377132058  -0.034241862282  -0.045643361041  0.0615074397  -0.034006584621  0.031875156708  -0.027027654163  -0.053366400043  -0.11756573255  0.00214694821  0.14475364029  -0.067226799975  -0.010641917916  0.038352445878  -0.031919304715  -0.025043076309  
238.3135  -0.039514677973  -0.027010977404  0.040861631726  0.18524527582  -0.0053285654485  -0.040838311453  -0.054608458004  0.07075632002  -0.040516436616  0.037095531717  -0.031362003397  -0.063750640817  -0.13686221454  0.0028368651113  0.16715105371  -0.078711037328  -0.012608921074  0.045312689708  -0.037747498992  -0.030111879011  
237.7469  -0.047986359421  -0.032606558734  0.042804053878  0.21141744293  -0.0068022424239  -0.048540424708  -0.06510362241  0.081081587611  -0.048108270008  0.043025554775  -0.036244162548  -0.075884338719  -0.158782042  0.00370216205  0.19233597327  -0.091848807191  -0.014880642934  0.053337460312  -0.044489174541  -0.03607862184  
237.183  -0.058060636401  -0.039230979307  0.044167055679  0.2404449899  -0.0086139653434  -0.057499262835  -0.07734113389  0.092552153944  -0.056928455105  0.049735868978  -0.041715029245  -0.090005587034  -0.18358488814  0.0047786423634  0.22053758533  -0.10682125708  -0.017492051512  0.062549851452  -0.05225804937  -0.043074697884  
236.6218  -0.069992693001  -0.047044892804  0.044751612305  0.27250253951  -0.010827335168  -0.067879895397  -0.091553094775  0.10523129049  -0.067136881319  0.057299946363  -0.047813095141  -0.10637393415  -0.2115403261  0.0061076386019  0.25198476457  -0.12381973778  -0.020479684636  0.073079765622  -0.061176697624  -0.051245175878  
236.0632  -0.084068398589  -0.056228251851  0.044326044628  0.3077541101  -0.013515139321  -0.079861460013  -0.10799144831  0.11917439602  -0.078907092043  0.065793516616  -0.054573097947  -0.12527029255  -0.2429256345  0.0077365070413  0.2869025173  -0.14304478912  -0.023881188384  0.085062876754  -0.071376325836  -0.060749166409  
235.5072  -0.10060607364  -0.066981525719  0.042623725868  0.34634917026  -0.016760147988  -0.093636948229  -0.12692758244  0.13442654108  -0.092426198556  0.075293877744  -0.062024486347  -0.14699640521  -0.27802317528  0.0097190922474  0.32550797349  -0.16470482059  -0.027734719811  0.098639271615  -0.08299635792  -0.071759976507  
234.9539  -0.11995797952  -0.079526783218  0.039341089979  0.38841843376  -0.020655879583  -0.10941266809  -0.14865144476  0.15101981242  -0.10789453659  0.085879087012  -0.070189701449  -0.17187379991  -0.3171173447  0.012116141848  0.36800595336  -0.18901447206  -0.032078199271  0.11395174434  -0.096183805814  -0.08446500685  
234.4032  -0.14251144415  -0.094108590389  0.034136039281  0.43406945522  -0.025307311801  -0.12740733224  -0.17347009245  0.16897048965  -0.12552502953  0.097627033195  -0.079082284429  -0.20024216277  -0.36049110998  0.014995648801  0.41458414877  -0.21619264593  -0.036948398771  0.13114372396  -0.11109240417  -0.099065343928  
233.855  -0.16868952853  -0.11099466748  0.02662685395  0.48338210082  -0.030831511629  -0.14785072025  -0.20170560203  0.18827609624  -0.1455422237  0.11061439426  -0.088704826906  -0.23245706654  -0.40842215709  0.018433095755  0.46540797633  -0.24646021036  -0.042379854452  0.15035682193  -0.12788148979  -0.11577499874  
233.3094  -0.19895113365  -0.13047624516  0.016391708769  0.53640398119  -0.03735815482  -0.17098186547  -0.23369226646  0.2089123775  -0.16818096372  0.12491548799  -0.09904678813  -0.26888699523  -0.46117868917  0.022511573684  0.5206151749  -0.28003738183  -0.04840359375  0.17172799513  -0.14671460968  -0.13481974415  
232.7663  -0.23379044479  -0.15286805645  0.002968902677  0.59314594618  -0.045029902924  -0.1970467197  -0.26977301289  0.23083026811  -0.19368468037  0.14060102666  -0.11008221123  -0.30990961613  -0.51901492975  0.027321745083  0.58031023715  -0.317140806  -0.055045670856  0.19538633081  -0.16775784571  -0.15643550523  
232.2258  -0.2737356091  -0.1785078981  -0.014142096316  0.65357775221  -0.054002603962  -0.22629525426  -0.31029498338  0.25395292199  -0.22230326824  0.15773679045  -0.12176737927  -0.35590726278  -0.58216639951  0.032961620646  0.64455878025  -0.35798036673  -0.06232550805  0.22144947136  -0.19117784888  -0.18086626072  
231.6878  -0.31934654594  -0.20775569459  -0.035478694654  0.71762402198  -0.064445281595  -0.25897796322  -0.35560423284  0.27817288624  -0.25429053813  0.17638223809  -0.13403846042  -0.40726160828  -0.6508450504  0.039536117877  0.71338197593  -0.40275576515  -0.070254045112  0.25001971093  -0.21713958219  -0.20836141995  
231.1522  -0.37121179544  -0.24099199841  -0.061612219054  0.7851606232  -0.076539877124  -0.29534174418  -0.40603951414  0.30334950895  -0.28990123708  0.19658907679  -0.14680920036  -0.46434752682  -0.72523435417  0.047156370504  0.786751173  -0.45165292324  -0.078831704497  0.28117981025  -0.24580377753  -0.23917264708  
230.6191  -0.4299443218  -0.27861586313  -0.093143892363  0.85601159673  -0.090480709183  -0.33562514391  -0.46192513947  0.32930667725  -0.32938763902  0.21839981676  -0.15996872761  -0.52752616403  -0.80548445525  0.055938759133  0.86458285572  -0.50484027855  -0.088046186067  0.31498859181  -0.27732412009  -0.2735501153  
230.0885  -0.4961762024  -0.32104203116  -0.13069968494  0.92994676517  -0.10647361756  -0.38005297039  -0.52356292996  0.35583098603  -0.37299572006  0.24184633858  -0.17337954526  -0.59713726073  -0.89170750784  0.066003636434  0.94673408928  -0.56246504893  -0.097870112012  0.35147639347  -0.31184418114  -0.31173818535  
229.5603  -0.57055215372  -0.3686973854  -0.17492400862  1.0066801498  -0.12473476039  -0.42883028959  -0.5912232912  0.38267044027  -0.42096094475  0.26694850423  -0.1868757883  -0.67349080238  -0.98397332519  0.077473724358  1.0329986071  -0.62464955715  -0.10825854993  0.3906404748  -0.34949412916  -0.35397051768  
229.0345  -0.65372186916  -0.42201662474  -0.2264722453  1.0858693167  -0.14548903806  -0.48213584414  -0.66513548187  0.40953379252  -0.4735037026  0.2937128442  -0.20026183034  -0.75685809495  -1.0823054733  0.090472166572  1.1231036945  -0.69148771545  -0.11914644969  0.43244048542  -0.39038725762  -0.40046464345  
228.5112  -0.74633117231  -0.48143713622  -0.28600213066  1.1671157604  -0.16896812264  -0.54011495167  -0.74547717387  0.43609061368  -0.53082444775  0.32213135431  -0.21331132615  -0.84746239786  -1.1866779424  0.10512022649  1.2167080173  -0.76304177742  -0.13044603779  0.47679411912  -0.4346163767  -0.45141603787  
227.9902  -0.84901202238  -0.54739305281  -0.3541640441  1.2499664202  -0.19540807845  -0.60287196306  -0.83236343609  0.46197218764  -0.59309860842  0.35218043577  -0.2257667764  -0.94546927456  -1.2970125258  0.12153462992  1.3134005359  -0.83933947052  -0.14204422061  0.52357308915  -0.48225012452  -0.50699175827  
227.4716  -0.96237144442  -0.62030850457  -0.431590289  1.3339164012  -0.22504656755  -0.67046238429  -0.92583530832  0.48677330965  -0.66047134599  0.38382001147  -0.23733969901  -1.05097685  -1.4131770281  0.13982456136  1.4127006272  -0.9203716247  -0.15380005595  0.57259956982  -0.53332926151  -0.56732372937  
226.9553  -1.0869794964  -0.70059009202  -0.51888348135  1.4184129507  -0.25811964332  -0.74288478919  -1.0258481665  0.51005505393  -0.73305225634  0.4169928496  -0.24771148546  -1.1640061912  -1.5349844131  0.16008833428  1.514059519  -1.0060904115  -0.16554235908  0.62364325516  -0.58786301867  -0.6325017781  
226.4414  -1.2233564264  -0.78861863432  -0.61660419862  1.502860713  -0.29485814577  -0.82007267454  -1.1322601141  0.53134855828  -0.81091011699  0.45162412275  -0.25653501264  -1.2844920507  -1.6621929828  0.18240976786  1.6168631156  -1.0964083035  -0.17706751621  0.67641918766  -0.64582557633  -0.70256653993  
225.9298  -1.3719592136  -0.88474027004  -0.72525807427  1.5866282529  -0.33548372357  -0.90188643139  -1.2448206654  0.55015985217  -0.89406779342  0.48762122717  -0.2634370683  -1.4122742312  -1.7945076579  0.20685431564  1.720436262  -1.1911978537  -0.18813758334  0.73058650691  -0.70715275487  -0.77750237675  
225.4205  -1.5331677287  -0.98925701504  -0.84528255427  1.6690558091  -0.38020451999  -0.98810562743  -1.363160015  0.56597573108  -0.98249742469  0.52487388187  -0.2680216337  -1.5470898429  -1.9315824056  0.23346500462  1.8240484634  -1.2902923822  -0.19847875247  0.78574826028  -0.77173900185  -0.85723046224  
224.9135  -1.707270788  -1.1024169092  -0.97703356035  1.7494642021  -0.42921057186  -1.0784218137  -1.4867792095  0.57827065299  -1.0761160128  0.56325452167  -0.26987404833  -1.6885667328  -2.0730238286  0.26225825646  1.9269210371  -1.393487639  -0.20778026913  0.84145240428  -0.83943476103  -0.9416022041  
224.4088  -1.8944524067  -1.2244039109  -1.1207723283  1.827164786  -0.48266898362  -1.1724320829  -1.6150415545  0.58651460517  -1.1747815416  0.60261899223  -0.26856606071  -1.836218361  -2.2183958982  0.29321967459  2.0282356371  -1.5005444875  -0.21569388575  0.89719410582  -0.9100443085  -1.0303931814  
223.9063  -2.0947785899  -1.3553277236  -1.2766527087  1.9014703019  -0.54071894967  -1.2696336172  -1.7471655998  0.59018185953  -1.2782897472  0.64280754813  -0.26366174524  -1.989440391  -2.3672257785  0.32629989222  2.1271440508  -1.6111926297  -0.22183393305  0.95241942808  -0.98332413762  -1.12329778  
223.4061  -2.3081850172  -1.4952137641  -1.4447092292  1.9717064557  -0.60346671001  -1.3694194671  -1.8822200437  0.58876050552  -1.3863716579  0.68364614778  -0.25472423955  -2.1475092404  -2.5190106541  0.3614105856  2.2227791277  -1.7251353613  -0.22577808762  1.0065304551  -1.0589819702  -1.2199247097  
222.9081  -2.5344659913  -1.6439935018  -1.6248462231  2.0372240136  -0.67098053346  -1.4710758008  -2.0191208899  0.58176262035  -1.498692008  0.72494803191  -0.24132322897  -2.3095828108  -2.6732254371  0.39842076364  2.3142666618  -1.8420553116  -0.22706890661  1.0588918742  -1.1366764638  -1.3197935772  
222.4123  -2.7732650215  -1.8014954166  -1.8168283278  2.0974111839  -0.74328583104  -1.5737808565  -2.1566311695  0.56873490904  -1.6148486182  0.76651556509  -0.22304307731  -2.4747035741  -2.8293311962  0.43715344918  2.4007380142  -1.9616210891  -0.22521619129  1.1088389951  -1.2160176757  -1.4223326817  
221.9187  -3.0240674028  -1.9674368338  -2.0202726427  2.1517060302  -0.82036050824  -1.6766058098  -2.2933635094  0.54926962193  -1.7343728154  0.80814231268  -0.19949147457  -2.6418041486  -2.9867841171  0.47738286781  2.4813432319  -2.083494714  -0.21970022884  1.1556871437  -1.2965683344  -1.5268781754  
221.4274  -3.2861951323  -2.1414169031  -2.2346428219  2.1996086476  -0.90213066826  -1.7785177482  -2.4277857871  0.52301553579  -1.8567309439  0.84961531977  -0.17030844591  -2.8097154406  -3.1450447784  0.51883225704  2.5552643908  -2.2073396856  -0.20997594731  1.1987423204  -1.3778459543  -1.6326747095  
220.9381  -3.558804465  -2.3229109854  -2.4592453461  2.2406928233  -0.98846677925  -1.8783849084  -2.5582300574  0.48968876789  -1.9813269951  0.89071755294  -0.13517554067  -2.9771773635  -3.3035875017  0.56117240152  2.6217288749  -2.3328294915  -0.19547800147  1.2373129713  -1.459325818  -1.7388776547  
220.4511  -3.8408863688  -2.5112667066  -2.6932281861  2.2746169025  -1.0791804164  -1.9749842956  -2.682904874  0.44908318049  -2.1075063557  0.93123046125  -0.093824998782  -3.1428520819  -3.4619095226  0.60402098863  2.6800222888  -2.4596563374  -0.1756267882  1.2707226707  -1.5404448334  -1.8445569465  
219.9662  -4.1312700755  -2.705701921  -2.9355820253  2.301133585  -1.1740216841  -2.0670117519  -2.7999110574  0.40108012719  -2.2345606446  0.97093660982  -0.046048673486  -3.3053396512  -3.619539715  0.64694286324  2.7295006982  -2.5875398436  -0.14983536908  1.2983234779  -1.6206062579  -1.9487025665  
219.4834  -4.4286298573  -2.9053048025  -3.1851441638  2.3200983923  -1.2726774159  -2.1530944917  -2.9072608777  0.34565729287  -2.3617335815  1.0096223374  0.0082935237588  -3.4631958564  -3.7760466056  0.68945124118  2.7696018978  -2.7162354307  -0.11751725548  1.3195096839  -1.6991852649  -2.0502316245  
219.0027  -4.731495077  -3.1090362548  -3.4406051692  2.3314765687  -1.3747702356  -2.2318060569  -3.0029005364  0.28289638597  -2.4882277989  1.0470803882  0.069265898147  -3.6149519766  -3.9310454186  0.73100991751  2.7998554193  -2.8455421009  -0.078094988223  1.3337316412  -1.7755353136  -2.1479969605  
218.5241  -5.0382634753  -3.3157347872  -3.7005182846  2.3353482042  -1.4798585524  -2.3016835855  -3.0847357412  0.21298945511  -2.6132124822  1.0831124708  0.13685020934  -3.7591361366  -4.0842039089  0.77103648001  2.8198910125  -2.97530931  -0.031009419998  1.3405093354  -1.8489952632  -2.2407971363  
218.0476  -5.3472175675  -3.5241239625  -3.9633115425  2.3319114079  -1.5874375409  -2.3612472162  -3.1506600755  0.13624362246  -2.7358316954  1.1175316966  0.21094011011  -3.8942958447  -4.2352467662  0.80890650952  2.829445365  -3.1054426251  0.024270414347  1.3394453479  -1.9188971635  -2.3273876429  
217.5732  -5.6565439308  -3.7328224681  -4.2273024742  2.3214834003  -1.6969411397  -2.4090213872  -3.1985857761  0.053084052219  -2.8552132311  1.1501648567  0.29133701117  -4.0190212609  -4.3839584044  0.84395871938  2.8283668603  -3.235907874  0.088236977532  1.3302368489  -1.9845746341  -2.4064931036  
217.1009  -5.964355072  -3.9403568061  -4.4907152421  2.3044994389  -1.8077450809  -2.4435577194  -3.2264764443  -0.035944995588  -2.9704778004  1.1808544991  0.37774757778  -4.1319686998  -4.5301839919  0.87550095565  2.8166182186  -3.366733508  0.16133361837  1.3126862636  -2.0453717347  -2.4768202165  
216.6306  -6.2687134826  -4.145176536  -4.7516999672  2.2815095464  -1.9191709365  -2.4634591109  -3.2323811431  -0.13018113918  -3.08074837  1.2094607738  0.46978303718  -4.2318838417  -4.6738286224  0.90281695095  2.7942769128  -3.4980109337  0.24394384704  1.2867102742  -2.1006522182  -2.5370711465  
216.1623  -6.5676574104  -4.3456719438  -5.0083539701  2.2531730596  -2.0304911485  -2.467404615  -3.214469257  -0.22884694995  -3.1851594439  1.2358630227  0.5669604421  -4.3176241111  -4.8148545803  0.9251736968  2.7615333029  -3.6298926068  0.33638069142  1.2523468423  -2.1498090481  -2.5859570562  
215.696  -6.8592278156  -4.540193945  -5.2587445938  2.2202510744  -2.1409349816  -2.4541746206  -3.1710654443  -0.33105515811  -3.282866088  1.2599610934  0.66870599646  -4.3881796838  -4.9532767065  0.94182927569  2.7186864863  -3.7625877335  0.43887634169  1.209759977  -2.1922740521  -2.6222114471  
