253.4113  -4.6564223709E-5  -0.022807056221  -6.0511848379E-4  -1.6633277514E-4  3.308044037E-4  -3.4269267261E-4  0.01022012117  -7.3843246868E-5  7.6339653783E-5  -4.5438934428E-5  0.0014169894959  -7.5119843487E-6  6.2865573246E-4  3.2794041731E-5  -3.326892131E-4  -7.7181375993E-5  -0.0014849360523  8.6860823727E-4  7.9946383009E-4  1.5278273896E-4  -9.1120363414E-4  -1.5849496462E-4  1.6029676625E-4  -2.2270863311E-4  
252.7708  -5.2638665592E-5  -0.027360152386  -7.7330312998E-4  -2.1783804793E-4  4.103598294E-4  -4.3688654909E-4  0.012077028171  -9.5518753736E-5  9.8013293581E-5  -5.5635547014E-5  0.0017309305655  -1.0828781579E-5  7.9581577604E-4  4.152572416E-5  -4.178512452E-4  -1.0310305482E-4  -0.0018446535139  0.0010901956686  0.0010094283031  1.9199500107E-4  -0.0011369647768  -2.0625834969E-4  2.0261401619E-4  -2.8719243867E-4  
252.1334  -5.8213721123E-5  -0.032711726282  -9.8472504231E-4  -2.8430661851E-4  5.0725097588E-4  -5.5504460992E-4  0.014224586457  -1.2314112712E-4  1.2538573173E-4  -6.7714069689E-5  0.0021056777464  -1.5429064259E-5  0.001003889071  5.2374897007E-5  -5.2301055069E-4  -1.3708877053E-4  -0.0022836208258  0.0013636802963  0.0012700614188  2.4027860982E-4  -0.0014141954971  -2.6749236905E-4  2.5513615939E-4  -3.6907161093E-4  
251.4993  -6.2579486382E-5  -0.038978556749  -0.0012494966759  -3.6977503743E-4  6.2480309291E-4  -7.0271727103E-4  0.016699340289  -1.5821737352E-4  1.5982228221E-4  -8.1899491427E-5  0.0025508273358  -2.1757489213E-5  0.0012619181907  6.5796712839E-5  -6.5239093495E-4  -1.8144228113E-4  -0.0028173166706  0.001700008392  0.0015923752224  2.9945404051E-4  -0.0017534993456  -3.457126625E-4  3.2005532606E-4  -4.7266105084E-4  
250.8684  -6.4715035407E-5  -0.046289994532  -0.0015798256207  -4.7927597306E-4  7.668726209E-4  -8.8659429478E-4  0.019540865883  -2.0260104324E-4  2.0297859465E-4  -9.8403419442E-5  0.0030769649426  -3.0397214609E-5  0.0015806935491  8.2328689246E-5  -8.1099325327E-4  -2.390633269E-4  -0.0034637788808  0.0021121411396  0.0019894650852  3.716324556E-4  -0.002167396642  -4.452700154E-4  3.9996391002E-4  -6.032403306E-4  
250.2406  -6.3190223095E-5  -0.0547885007  -0.0019903805367  -6.1905785916E-4  9.3790841591E-4  -0.0011147018481  0.022791767703  -2.5856245689E-4  2.5685284332E-4  -1.1740558847E-4  0.0036956369141  -4.2108420629E-5  0.0019730305747  1.0260173568E-4  -0.0010047123746  -3.1358400779E-4  -0.0042439262897  0.0026153593915  0.0024768297616  4.5924239421E-4  -0.0026706119744  -5.7152618374E-4  4.9791001436E-4  -7.6724158675E-4  
249.616  -5.604299007E-5  -0.064630055654  -0.0024987048507  -7.9684603489E-4  0.0011430149527  -0.0013966248773  0.026497626906  -3.2887077699E-4  3.2384495616E-4  -1.3902864278E-4  0.0044192787553  -5.787621468E-5  0.0024540770008  1.2735171157E-4  -0.0012404663275  -4.0953157791E-4  -0.0051819001587  0.0032276008095  0.0030727238942  5.6505327828E-4  -0.0032803927263  -7.3106092943E-4  6.1745626131E-4  -9.7246715676E-4  
248.9944  -4.0627441176E-5  -0.075984407327  -0.0031256807717  -0.001022151482  0.0013880163362  -0.0017437560193  0.030706895582  -4.1688935193E-4  4.0682327745E-4  -1.6330456821E-4  0.0052610895824  -7.8969842775E-5  0.0030416504463  1.5743128657E-4  -0.0015263378225  -5.3252156335E-4  -0.0063054218966  0.0039698301651  0.0037985425163  6.9219354913E-4  -0.0040168596088  -9.3191439809E-4  7.6274099942E-4  -0.0012283400676  
248.376  -1.3427369384E-5  -0.089035125673  -0.0038960454072  -0.0013066337487  0.001679519634  -0.0021695718001  0.03547073057  -5.2668579693E-4  5.0919893583E-4  -1.9013089293E-4  0.0062348403183  -1.0701542728E-4  0.003756605628  1.9382179641E-4  -0.0018717281126  -6.8948539376E-4  -0.0076461626129  0.0048664430351  0.0046792360478  8.441606976E-4  -0.0049033897012  -0.0011838691881  9.3854054617E-4  -0.0015461904392  
247.7606  3.0170705045E-5  -0.10397942974  -0.0048389597342  -0.0016645250672  0.0020249756967  -0.0026899362513  0.040842760982  -6.6315827778E-4  6.3500802211E-4  -2.1921450349E-4  0.0073546020845  -1.4408477213E-4  0.0046232295201  2.3764470156E-4  -0.0022875228655  -8.8893696797E-4  -0.0092401187432  0.0059457024842  0.0057437530129  0.0010248198308  -0.0059670319017  -0.0014987766037  0.0011503306402  -0.0019395807113  
247.1483  9.6151492508E-5  -0.12102775365  -0.0059886298524  -0.0021131229933  0.0024327352588  -0.0033234312658  0.046878784002  -8.3217941814E-4  7.8900146373E-4  -2.5000064394E-4  0.0086343801353  -1.928031153E-4  0.005669661546  2.9017216226E-4  -0.002786269394  -0.0011412827253  -0.011127986573  0.0072402075722  0.0070255062019  0.0012383867335  -0.0072389539783  -0.0018909316282  0.0014043447415  -0.0024246723169  
246.539  1.9219893636E-4  -0.14040301892  -0.0073849783025  -0.0026733590783  0.002912097726  -0.0040917120155  0.053636384182  -0.0010407591478  9.7674220813E-4  -2.8158438901E-4  0.010087637795  -2.564790576E-4  0.0069283344458  3.5283614604E-4  -0.0033823642102  -0.0014591798383  -0.013355526975  0.0087873916745  0.0085628562636  0.001489390641  -0.0087549195573  -0.0023775010718  0.0017076262114  -0.0030206359864  
245.9327  3.2808576066E-4  -0.16233958245  -0.0090743612477  -0.0033704510833  0.003473349655  -0.0050198845305  0.061174472176  -0.0012972276348  0.0012047089911  -3.1260161957E-4  0.011726694297  -3.3926024757E-4  0.0084364298097  4.2723538499E-4  -0.0040922494425  -0.001857947051  -0.015973910121  0.010630047663  0.010399604741  0.0017826111571  -0.010555792414  -0.0029790091025  0.0020680707297  -0.0037501072386  
245.3293  5.1613239761E-4  -0.18708183302  -0.011110324981  -0.004234646017  0.0041277895399  -0.0061369010874  0.069552739764  -0.0016114391875  0.0014804055653  -3.4109629268E-4  0.013561980268  -4.4631874116E-4  0.010236340412  5.1513940707E-4  -0.0049346161846  -0.0023560324191  -0.019040028327  0.012816875976  0.012585486374  0.0021229829468  -0.012688064322  -0.0037198839356  0.0024944545707  -0.0046396877948  
244.7289  7.7174329524E-4  -0.21488241365  -0.013554392529  -0.0053020607582  0.0048877351421  -0.0074759673649  0.078831028986  -0.0019949976545  0.0018124737943  -3.6436060811E-4  0.015601134998  -5.8407026755E-4  0.012376129444  6.1848878391E-4  -0.0059306123395  -0.002975541737  -0.022616763652  0.015403050527  0.015176648124  0.0025154610347  -0.01520440148  -0.004629068786  0.0029964435721  -0.0057204925885  
244.1315  0.0011140285538  -0.24600005306  -0.016476868099  -0.0066156261659  0.0057665092652  -0.009074953391  0.089068614315  -0.0024615033857  0.0022108084843  -3.7874454631E-4  0.017847930648  -7.6043189835E-4  0.014909974554  7.39390676E-4  -0.0071040519803  -0.0037428307131  -0.026773195383  0.018450796309  0.018236099828  0.0029648387831  -0.018164203185  -0.0057406992592  0.0035845768102  -0.0070287407454  
243.5369  0.0015665185113  -0.28069699664  -0.019957643779  -0.008226139313  0.0067783995857  -0.010976798137  0.10032339791  -0.0030268212225  0.0026866712246  -3.7943121289E-4  0.020301010339  -9.8512281462E-4  0.017898582311  8.8010872479E-4  -0.0084816226857  -0.0046891629504  -0.031584731233  0.022029971424  0.021834118788  0.0034755099497  -0.021634164986  -0.007094848119  0.0042702181552  -0.0086063873419  
242.9452  0.0021579782348  -0.3192360362  -0.024086989315  -0.010193426756  0.0079385879483  -0.013229895238  0.1126510192  -0.0037093682614  0.0032527998537  -3.6017449656E-4  0.022952429713  -0.0012700129681  0.021409556372  0.0010430463518  -0.010093086731  -0.0058514344626  -0.037133144948  0.026218645208  0.026048587938  0.0040511656881  -0.025688836984  -0.0087383368047  0.0050654680555  -0.010501790917  
242.3565  0.0029233278096  -0.36187714691  -0.028966302008  -0.012587619509  0.0092630444209  -0.01588844473  0.12610388118  -0.0045304192548  0.0039235094664  -3.1299575692E-4  0.025785995192  -0.0016295244095  0.025517700322  0.0012307225898  -0.011971471435  -0.0072729637745  -0.043506502247  0.031103663116  0.030965244671  0.0046944170116  -0.030411166377  -0.010725611134  0.0059830271104  -0.012770409616  
241.7705  0.0039046727909  -0.40887375126  -0.03470878994  -0.015490537566  0.010768381419  -0.019012753028  0.14073009711  -0.0055144264937  0.0047147801453  -2.2783663511E-4  0.028775396842  -0.0020810898741  0.030305233985  0.0014457397068  -0.014153243394  -0.0090043446008  -0.050798956551  0.036781188129  0.036677814977  0.0054063331617  -0.035893011742  -0.013119676316  0.0070360022825  -0.015475516477  
241.1874  0.0051524471314  -0.46046864086  -0.041440057885  -0.018997178409  0.012471663371  -0.022669460507  0.15657236217  -0.0066893498315  0.0056443258597  -9.2165651098E-5  0.031882139541  -0.0026456728395  0.035861900022  0.0016907420993  -0.016678460768  -0.01110435564  -0.05911039601  0.043357207695  0.043288005466  0.0061858865776  -0.042235614899  -0.015993083687  0.0082376460078  -0.01868892182  
240.6071  0.0067266682658  -0.51688959939  -0.049298561682  -0.023217299856  0.01439016773  -0.026931673335  0.17366675607  -0.0080869911796  0.0067316382465  1.0946295524E-4  0.035053283125  -0.003348352662  0.042284936075  0.0019683662533  -0.019590897305  -0.013640919168  -0.068545923865  0.050947994692  0.050905324127  0.007029295839  -0.049550014706  -0.019428958457  0.0096010180309  -0.022491687873  
240.0295  0.0086983007771  -0.5783447823  -0.05843589353  -0.028277082899  0.016541093646  -0.031878973438  0.19204148322  -0.0097433263319  0.0079979983116  3.9589864103E-4  0.03821901028  -0.0042189775206  0.049678886563  0.0022811819988  -0.022938131263  -0.016692096872  -0.079215155348  0.059680510516  0.059646699618  0.0079292591177  -0.057957385642  -0.023522054293  0.011138559571  -0.026974817935  
239.4548  0.011150721153  -0.64501792091  -0.069016857996  -0.034320854848  0.018941215363  -0.037597278012  0.21171555832  -0.01169882538  0.009466448491  7.8993142648E-4  0.041290050148  -0.0052928867151  0.058155227765  0.0026316258444  -0.02677159203  -0.020347107765  -0.091231316119  0.069692738351  0.069635868477  0.0088740724184  -0.067589282778  -0.028379816698  0.01286156946  -0.032239899354  
238.8828  0.01418127156  -0.71706343054  -0.081219296567  -0.041512847122  0.021606478351  -0.044178517826  0.23269744601  -0.013998751284  0.01116171704  0.001318873805  0.044154995772  -0.0066117023405  0.067831780102  0.003021927873  -0.031146556856  -0.024707349105  -0.10471012977  0.081133934825  0.081002500201  0.0098466292846  -0.078587773653  -0.034123433015  0.014779572243  -0.038399676727  
238.3135  0.017902885306  -0.79460151277  -0.095233617631  -0.05003895559  0.02455153737  -0.051720101857  0.25498366391  -0.016693424422  0.01311008641  0.0020151834018  0.046677564547  -0.0082241884677  0.078831882746  0.003454034518  -0.036122089866  -0.029887397082  -0.11976848518  0.094164788717  0.093881031693  0.010823301752  -0.091105436751  -0.04088884254  0.016899568914  -0.045578528926  
237.7469  0.022445760811  -0.87771335114  -0.11126198907  -0.06010846446  0.027789237073  -0.060324134759  0.2785573596  -0.019838439136  0.01533919719  0.0029171199014  0.048693862356  -0.010187173678  0.091283307899  0.0039295305236  -0.041760915319  -0.036015959785  -0.13652287839  0.10895747607  0.10840918538  0.011772706208  -0.10530520584  -0.04882767576  0.019225162055  -0.053912821096  
237.183  0.027959054446  -0.9664365073  -0.12951715238  -0.071955687555  0.031330037427  -0.070096353414  0.3033868725  -0.023494816623  0.017877779347  0.0040694272983  0.050009724002  -0.012566530119  0.10531689556  0.0044495645146  -0.048129216968  -0.04323675062  -0.15508762857  0.12569560198  0.12472614938  0.012654362493  -0.12136003934  -0.058108087223  0.021755548671  -0.063551100689  
236.6218  0.034612555787  -1.0607606293  -0.15022082056  -0.085841473547  0.035181388053  -0.081144749509  0.32942429298  -0.027729076838  0.02075530301  0.0055240298062  0.050398214255  -0.015438199153  0.12106489424  0.0050147838478  -0.055296355396  -0.051709246247  -0.17557287272  0.14457402051  0.14297040355  0.013417260048  -0.13945239424  -0.068915442297  0.024484375926  -0.074654105123  
236.0632  0.042598301584  -1.1606235865  -0.17360162741  -0.10205451463  0.039347057627  -0.093577846972  0.35660403201  -0.032613210686  0.024001541861  0.0073407268223  0.04959738516  -0.018889250237  0.13865899917  0.0056252857681  -0.063334495239  -0.061609289265  -0.19808234996  0.16579852531  0.16327718253  0.013998351144  -0.159773485  -0.081452814061  0.027398457469  -0.087394547963  
235.5072  0.05213207756  -1.265908144  -0.19989260288  -0.12091239139  0.043826426677  -0.10750260623  0.38484141576  -0.038224532642  0.027646043428  0.0095878692515  0.047308395422  -0.023018955824  0.15822808677  0.0062805933066  -0.072318134402  -0.073129492602  -0.22271099254  0.18958540483  0.18577557486  0.014320998205  -0.18252230933  -0.095941243139  0.030476350827  -0.1019566507  
234.9539  0.063454749906  -1.3764392876  -0.22932815859  -0.14276228056  0.048613754357  -0.12302193186  0.41403132152  -0.04464539312  0.031717502278  0.012342996319  0.043194106475  -0.027939861031  0.17989565314  0.0069796657958  -0.082323527644  -0.086479400046  -0.24954234743  0.21616085737  0.21058526794  0.014293409718  -0.20790442464  -0.11261971061  0.033686799682  -0.1185353885  
234.4032  0.076833361662  -1.4919823004  -0.26214057885  -0.16798124746  0.053697432085  -0.1402317664  0.44404687277  -0.051962729667  0.036243034154  0.015693408826  0.036878276331  -0.033778822489  0.20377697389  0.0077209552765  -0.093427997258  -0.10188535584  -0.27864585933  0.24576026192  0.23781295938  0.013807107223  -0.23613046174  -0.13174477239  0.036987048485  -0.13733542089  
233.855  0.092561923081  -1.6122416827  -0.2985560261  -0.19697604141  0.059059239205  -0.15921776081  0.4747382136  -0.060267436325  0.041247351711  0.019736651758  0.02794547623  -0.040677986433  0.22997601386  0.0085025213588  -0.10570912405  -0.11959003602  -0.31007405292  0.2786273019  0.26754846822  0.012735474006  -0.26741436559  -0.15358980307  0.040321040849  -0.15856968216  
233.3094  0.11096182011  -1.7368609939  -0.33879008477  -0.23018231025  0.064673617971  -0.18005152166  0.50593138523  -0.069653531487  0.046751845467  0.024580876343  0.015941855653  -0.048795671734  0.25858212722  0.0093222181987  -0.11924381239  -0.13985159533  -0.34385965857  0.31501293897  0.29986059287  0.010932444247  -0.30197135673  -0.17844379804  0.043617517372  -0.18245761193  
232.7663  0.13238176155  -1.8654236748  -0.38304288441  -0.26806315095  0.07050698707  -0.20278644628  0.53742732988  -0.080217106358  0.052773577015  0.030345049216  3.7687794659E-4  -0.058307119424  0.28966660056  0.010177968059  -0.13410722394  -0.1629423866  -0.38001273209  0.35517423407  0.3347927771  0.0082313990745  -0.3400156118  -0.20660968547  0.046788032885  -0.20922301285  
232.2258  0.15719718378  -1.997454891  -0.43149386137  -0.3111069157  0.076517114585  -0.22745316978  0.56900105071  -0.092055038773  0.059324195272  0.037158974467  -0.019273858791  -0.069405066528  0.32327910453  0.011068136345  -0.15037157524  -0.18914721428  -0.41851782464  0.39937301204  0.37235865978  0.004444342984  -0.3817576664  -0.23840210423  0.049724917459  -0.23909153155  
231.6878  0.18580903229  -2.1324244153  -0.4842962368  -0.35982419871  0.082652572487  -0.25405466223  0.6004009595  -0.10526346076  0.0664087906  0.045163093111  -0.043564613395  -0.082300098814  0.35944413187  0.011992022923  -0.16810479594  -0.21876109079  -0.45933126319  0.44787436492  0.41253759848  -6.3856014176E-4  -0.42740154948  -0.27414461035  0.052299209771  -0.2722877684  
231.1522  0.21864184244  -2.2697505401  -0.54157130808  -0.41474393751  0.08885229557  -0.28256102963  0.63134844713  -0.11993597281  0.074024705827  0.054508024132  -0.073074221141  -0.097220734742  0.39815751111  0.012950483852  -0.1873690452  -0.25208647338  -0.50237860554  0.50094498667  0.45527027099  -0.0072490079329  -0.47714166448  -0.3141662834  0.054358595346  -0.30903203352  
230.6191  0.25614104775  -2.40880499  -0.60340266945  -0.47640857481  0.095045267882  -0.31290408881  0.66153771524  -0.13616160354  0.08216032747  0.0653538119  -0.10839947906  -0.11441319156  0.43938309622  0.013946696238  -0.20821908565  -0.28942997082  -0.54755233586  0.55885132948  0.50045447131  -0.015640051745  -0.53115943911  -0.35879771506  0.055725385865  -0.34953677901  
230.0885  0.29876945322  -2.5489187737  -0.66983049485  -0.54536824204  0.10115035928  -0.34497180333  0.69063591027  -0.15402252004  0.090793884633  0.077868846435  -0.15014716288  -0.13414078446  0.48304974031  0.014987076735  -0.23070051644  -0.33109852247  -0.59470986713  0.62185756855  0.54794122712  -0.026084974945  -0.58961977242  -0.40836637536  0.056194578695  -0.39400275093  
229.5603  0.3470028238  -2.6893888935  -0.74084603183  -0.62217394466  0.10707633355  -0.37860268465  0.71828360352  -0.17359150193  0.099892286975  0.092228426031  -0.19892467439  -0.15668291114  0.5290486684  0.016082361071  -0.25484786872  -0.37739506795  -0.6436719159  0.69022335812  0.59753137479  -0.03887547538  -0.6526673149  -0.46319136728  0.055532038312  -0.44261491884  
229.0345  0.40132455422  -2.8294858026  -0.81638646752  -0.70736975132  0.11272204757  -0.41358027943  0.74409566253  -0.19492920072  0.10941003663  0.10861293605  -0.2553293551  -0.18233357739  0.57723136696  0.017248847949  -0.2806825701  -0.42861374296  -0.69422131169  0.76420135781  0.64897273265  -0.054319076853  -0.72042262445  -0.52357759753  0.05347284291  -0.4955382552  
228.5112  0.46221940621  -2.9684614826  -0.89633033702  -0.80148401382  0.11797685832  -0.44962787975  0.76766255983  -0.21808121523  0.11928825179  0.12720562343  -0.3199365438  -0.21139942423  0.62740810792  0.018509805596  -0.30821078789  -0.48503465547  -0.746102299  0.84403450421  0.70195801558  -0.072735704832  -0.79297824784  -0.58980941023  0.049719840426  -0.55291345072  
227.9902  0.53016632213  -3.1055579903  -0.98049364901  -0.90501967254  0.12272125102  -0.48640360693  0.78855216422  -0.243075024  0.12945384185  0.14818995361  -0.39328649929  -0.24419722447  0.67934722068  0.019897033228  -0.33742116452  -0.54691831628  -0.79902038329  0.92995299885  0.75612363166  -0.094453375998  -0.87039478407  -0.66214375004  0.043942458277  -0.61485266503  
227.4716  0.60563035048  -3.2400163109  -1.0686269027  -1.0184437314  0.12682769736  -0.5234960317  0.80631205782  -0.2699168255  0.1398188748  0.17174654512  -0.47587035609  -0.28105082554  0.73277521677  0.021452562734  -0.36828246337  -0.61449981773  -0.85264276472  1.0221709812  0.81104949468  -0.11980296963  -0.95269699211  -0.74080294224  0.035775810342  -0.68143542374  
226.9553  0.68905374787  -3.3710853419  -1.1604131641  -1.142176017  0.13016174778  -0.56042050221  0.82047241771  -0.29858834751  0.15028017783  0.19804968694  -0.56811532724  -0.32228752698  0.78737785918  0.023230478113  -0.40074114811  -0.6879828742  -0.90659939377  1.1208828534  0.86625997533  -0.14911207135  -1.0398700108  -0.82596719817  0.024820143304  -0.75270478225  
226.4414  0.78084635312  -3.4980308254  -1.255467357  -1.2765773688  0.13258335637  -0.59661635669  0.83054949534  -0.32904369685  0.16071921026  0.22726345494  -0.67036941407  -0.36823389444  0.84280225028  0.025298821751  -0.43471892435  -0.76753385661  -0.96048467238  1.2262592239  0.92122609703  -0.18269790592  -1.131855764  -0.91776697455  0.010640662287  -0.82866388335  
225.9298  0.88137536226  -3.620144047  -1.3533369049  -1.4219374354  0.13394843061  -0.63144519849  0.83604971846  -0.36120633001  0.17100224544  0.25953745542  -0.78288592577  -0.41921102719  0.89865999001  0.027741547708  -0.47011027878  -0.85327596957  -1.0138598128  1.3384424389  0.97536906117  -0.22085940591  -1.2285496258  -1.016275335  -0.0072322268254  -0.90927303887  
225.4205  0.99095466606  -3.7367501209  -1.4535038363  -1.5784622847  0.13411059178  -0.66419040765  0.83647442976  -0.39496623358  0.18098089361  0.2950022372  -0.90580815017  -0.47552931361  0.95453142963  0.030660473105  -0.50678005754  -0.94528373379  -1.0662558538  1.4575416772  1.0280651603  -0.26386849543  -1.3297974262  -1.1215004783  -0.029302223887  -0.99444746489  
224.9135  1.109833945  -3.8472156916  -1.5553884316  -1.7462620569  0.13292312552  -0.69405805379  0.83132526413  -0.43017741019  0.19049299186  0.33376442635  -1.0391545496  -0.53748272703  1.0099710155  0.034177169718  -0.54456113253  -1.0435779464  -1.1171773223  1.583627589  1.0786521075  -0.31196070326  -1.4353928742  -1.2333786136  -0.056105958275  -1.0840557943  
224.4088  1.2381877478  -3.9509558965  -1.6583544562  -1.9253389164  0.130241095  -0.72017936053  0.82011015116  -0.46665577053  0.19936387997  0.37590165169  -1.1828048803  -0.60534273408  1.0645136842  0.038434729437  -0.5832522117  -1.1481212973  -1.1661065138  1.7167264753  1.126436774  -0.36532525591  -1.5450754789  -1.3517673722  -0.088211301162  -1.177919481  
223.9063  1.3761048075  -4.0474404525  -1.7617159794  -2.1155755721  0.1259235832  -0.74161485115  0.80234991302  -0.50417753481  0.20740807203  0.42145734201  -1.3364876484  -0.67935190708  1.1176822339  0.043599329725  -0.62261585614  -1.2588148202  -1.2125083569  1.8568140159  1.1707042928  -0.42409483708  -1.6585290429  -1.4764399522  -0.12621513985  -1.2758131931  
223.4061  1.5235778755  -4.13619875  -1.8647457357  -2.3167246479  0.11983602454  -0.75736027882  0.77758540942  -0.54247824698  0.21443132322  0.47043548863  -1.4997693206  -0.75971735144  1.1689955605  0.049861519019  -0.66237677356  -1.3754953506  -1.2558358102  2.0038085758  1.2107284412  -0.48833523521  -1.7753808015  -1.6070801943  -0.17074058942  -1.3774662743  
222.9081  1.6804943699  -4.2168238679  -1.9666849347  -2.528399189  0.11185258128  -0.76635441245  0.74538516172  -0.58125250193  0.22023308045  0.52279547857  -1.672045697  -0.84660407775  1.217977609  0.057437137707  -0.70222046335  -1.4979341515  -1.2955357359  2.157564141  1.2457831773  -0.55803513324  -1.8952012715  -1.743278783  -0.22243361787  -1.4825653242  
222.4123  1.8466281516  -4.2889754474  -2.0667543774  -2.7500645843  0.10185851533  -0.76748871225  0.70535336783  -0.62015447975  0.22460929282  0.57844711329  -1.8525358353  -0.94012846447  1.2641668566  0.066567788243  -0.74179229345  -1.6258368476  -1.3310551793  2.3178629631  1.2751551645  -0.63309632244  -2.0175048687  -1.884530754  -0.28195906081  -1.5907579188  
221.9187  2.0216327425  -4.352381394  -2.1641666899  -2.981032175  0.089752503368  -0.75961888681  0.65713819961  -0.65879937124  0.22735554578  0.63724593629  -2.040278876  -1.0403519721  1.3071261078  0.07752076866  -0.78069709208  -1.7588447847  -1.3618479818  2.4844080184  1.298157074  -0.71332464551  -2.1417513405  -2.0302344772  -0.34999600068  -1.7016574599  
