253.4113  2.7521009257E-4  -2.2603800186E-4  -5.704917033E-5  0.0010983181691  0.022890618723  4.3644325749E-4  6.4281132296E-5  -1.5253801346E-4  2.9983162138E-4  2.1401692803E-4  -2.8228768069E-4  -2.6578486573E-5  7.0222860393E-4  -9.4732197193E-6  -5.3054164926E-4  -3.0600883883E-4  4.9565046459E-4  1.4631096721E-4  1.9309332739E-4  7.7384738264E-5  3.6684518805E-4  3.6558271452E-4  -2.5165440405E-4  2.0415664702E-4  8.0589531007E-4  
252.7708  3.5571767923E-4  -2.8825920524E-4  -7.4165961347E-5  0.001355956248  0.026402744763  5.427210791E-4  8.2292424082E-5  -1.9567458251E-4  3.8127141231E-4  2.6803696533E-4  -3.6411160428E-4  -3.4454236663E-5  8.7811261535E-4  -1.4335372002E-5  -6.498900415E-4  -3.9235301842E-4  6.1718140382E-4  1.6727756287E-4  2.3833664215E-4  9.6891190785E-5  4.649982169E-4  4.4565630941E-4  -3.2119351092E-4  2.6059504125E-4  0.0010141449405  
252.1334  4.5823686235E-4  -3.6639549817E-4  -9.6104235371E-5  0.0016681512712  0.030344020546  6.7263481245E-4  1.0496561239E-4  -2.5021179308E-4  4.8322050024E-4  3.343818239E-4  -4.6801758367E-4  -4.4493140367E-5  0.001094000654  -2.1154935962E-5  -7.9293174961E-4  -5.0131375195E-4  7.6560512126E-4  1.8829116604E-4  2.9279516797E-4  1.2074056781E-4  5.8739018782E-4  5.4089424086E-4  -4.085417115E-4  3.3147529071E-4  0.0012718278714  
251.4993  5.8832839814E-4  -4.6417964079E-4  -1.2412696602E-4  0.002045011393  0.034747378992  8.308838836E-4  1.3339571678E-4  -3.1893429309E-4  6.1039687852E-4  4.1551120103E-4  -5.9947901181E-4  -5.723695163E-5  0.0013579216059  -3.0604809673E-5  -9.6360212924E-4  -6.3830956855E-4  9.4611718199E-4  2.0799046921E-4  3.5796414907E-4  1.4972975813E-4  7.394515624E-4  6.5356099804E-4  -5.1786147713E-4  4.201624395E-4  0.0015895122537  
250.8684  7.528294929E-4  -5.8613144974E-4  -1.598006912E-4  0.0024981856807  0.039644895362  0.0010229740117  1.6890442258E-4  -4.0524520524E-4  7.6848724581E-4  5.1428631126E-4  -7.6518952909E-4  -7.3347880179E-5  0.0016792495499  -4.3560022047E-5  -0.0011663145319  -8.0991920159E-4  0.0011647322429  2.2439803591E-4  4.3547656221E-4  1.8475151515E-4  9.2768634174E-4  7.8610482908E-4  -6.5418187516E-4  5.3071689525E-4  0.0019797345696  
250.2406  9.6011297337E-4  -7.3770218742E-4  -2.0506111801E-4  0.0030410273816  0.045067049337  0.0012553285912  2.1307913538E-4  -5.1328786302E-4  9.6431739916E-4  6.3401377471E-4  -9.7329902365E-4  -9.3631187783E-5  0.0020688663358  -6.1150695973E-5  -0.0014059796664  -0.0010240946337  0.0014283702936  2.3473484864E-4  5.270839764E-4  2.2678980643E-4  0.0011598498499  9.4112921327E-4  -8.2355240427E-4  6.6801573178E-4  0.0024572983908  
249.616  0.0012203907376  -9.2544057007E-4  -2.622910445E-4  0.0036887593906  0.051041883319  0.0015354103222  2.6781684651E-4  -6.4808780998E-4  0.0012060460818  7.7848901081E-4  -0.0012336863187  -1.1906092612E-4  0.0025393292355  -8.4826848236E-5  -0.0016880163466  -0.0012904047417  0.0017449420103  2.3519267201E-4  6.3462413403E-4  2.7690796297E-4  0.0014451482117  0.0011213477178  -0.0010332179029  8.3788982237E-4  0.0030396036194  
248.9944  0.0015460671273  -0.0011571826128  -3.344124698E-4  0.0044586381964  0.057594056632  0.0018718531424  3.3537294248E-4  -8.1571761788E-4  0.0015033841007  9.5203749009E-4  -0.0015582721316  -1.5080896899E-4  0.0031050399124  -1.1643715428E-4  -0.0020183511377  -0.0016203119782  0.0021234302976  2.2065731187E-4  7.5997155358E-4  3.36227044E-4  0.0017944605077  0.0013295181624  -0.0012918160222  0.0010472776404  0.00374700613  
248.376  0.0019521481576  -0.0014422675536  -4.249949507E-4  0.0053701117179  0.064743797613  0.0022746043501  4.1841496708E-4  -0.0010234872287  0.0018678403558  0.0011595517807  -0.0019613757352  -1.9027741497E-4  0.003782409834  -1.5832406287E-4  -0.0024034041833  -0.0020274842527  0.0025739644105  1.8437529139E-4  9.0496683103E-4  4.05891232E-4  0.002220584245  0.0015683514397  -0.0016095985335  0.0013043962974  0.0046032068967  
247.7606  0.0024567127469  -0.0017917820772  -5.3838244469E-4  0.0064449655182  0.072505758036  0.0027550766317  5.2008118402E-4  -0.001280162646  0.0023129961595  0.0014065218694  -0.0024601184348  -2.3913433155E-4  0.0045900160123  -2.1343790367E-4  -0.002850058332  -0.0025281437595  0.0031078823057  1.1755599679E-4  0.0010713196596  4.8701638311E-4  0.0027385043418  0.0018403897534  -0.0019986774251  0.001618930028  0.0056356686746  
247.1483  0.003081452188  -0.00221883498  -6.7984105319E-4  0.0077074509054  0.080887777123  0.0033263095179  6.4404358744E-4  -0.0015962158809  0.0028548088593  0.0016990557458  -0.003074876478  -2.9935267254E-4  0.0055487395777  -2.8547288E-4  -0.003365608584  -0.0031414539178  0.003737776091  8.9010120941E-6  0.0012604799117  5.8061708009E-4  0.0033656852676  0.0021478484564  -0.0024732963111  0.0020022358666  0.0068760571196  
246.539  0.0038522840503  -0.0027388642764  -8.5573023359E-4  0.0091843874346  0.089889565333  0.0040031395947  7.9457476246E-4  -0.0019841090857  0.0035119452914  0.0020438867235  -0.0038297852812  -3.7325202377E-4  0.0066818782302  -3.7902806985E-4  -0.0039576888887  -0.0038899448115  0.0044775146408  -1.5594778773E-4  0.0014734704549  6.8750666946E-4  0.004122385316  0.0024924151232  -0.0030501271285  0.0024675656762  0.0083607018451  
245.9327  0.0048000464813  -0.0033699785283  -0.0010737001793  0.010905231323  0.099501321234  0.0048023786011  9.7661770811E-4  -0.0024586157686  0.0043061449843  0.0024483634511  -0.0047532958793  -4.6354261156E-4  0.0080152220642  -4.9979675482E-4  -0.0046341734554  -0.0047999765326  0.0053422366438  -3.9504972713E-4  0.0017106747253  8.08163817E-4  0.0050319911907  0.0028749989927  -0.0037485914041  0.0030303029813  0.010131071363  
245.3293  0.0059612784324  -0.0041333338802  -0.0013429181598  0.012902100336  0.10970229802  0.0057429983587  0.0011958573969  -0.0030371818679  0.005262612273  0.0029204180493  -0.0058787832271  -5.7337074188E-4  0.009577080697  -6.547875452E-4  -0.0054030500297  -0.0059022386069  0.0063483065877  -7.309043599E-4  0.0019715715019  9.4255809906E-4  0.0061213701817  0.0032954235127  -0.0045912045434  0.0037082122102  0.012234254122  
244.7289  0.0073790906533  -0.005053547887  -0.0016743266585  0.015209744792  0.12045933947  0.0068463213065  0.0014587924622  -0.003740329247  0.0064104355905  0.0034685073316  -0.0072452043899  -7.0636452111E-4  0.011398248082  -8.5258084955E-4  -0.006272263048  -0.0072322822167  0.007513225495  -0.001191295248  0.0022544088367  0.0010899260769  0.0074212361734  0.0037520544236  -0.0056039406015  0.0045216969704  0.014723435977  
244.1315  0.0091041313227  -0.0061591507314  -0.002080936129  0.017865453596  0.13172540835  0.0081362152732  0.0017728049779  -0.0045921038495  0.0077830311428  0.0041015216457  -0.0088978027178  -8.6667834079E-4  0.013511889925  -0.0011036242291  -0.007249525257  -0.008831080204  0.0088554876456  -0.0018102445279  0.0025558087553  0.0012484882026  0.008966524596  0.0042413556932  -0.0068166138536  0.0054940628567  0.017658362437  
243.5369  0.011195648895  -0.0074830738286  -0.0025781551006  0.020908883558  0.14343813348  0.0096392910158  0.002146225831  -0.0056205702986  0.0094186069693  0.0048286555393  -0.0108888518  -0.0010590341886  0.015953337326  -0.0014205700572  -0.0083420972674  -0.010745607854  0.010394374111  -0.0026290826448  0.0028702941927  0.0014150958131  0.010796770202  0.0047573656876  -0.0082632721863  0.0066517790371  0.021105771951  
242.9452  0.0137226531  -0.0090631751057  -0.0031841601774  0.024381799898  0.15551840451  0.011385100992  0.0025883926961  -0.0068583541309  0.011360642028  0.0056592342533  -0.013278430321  -0.0012887573784  0.018759769217  -0.0018186586473  -0.0095565356428  -0.013029435219  0.012149673726  -0.0036976354276  0.0031897297315  0.001584796419  0.012956480251  0.005291086282  -0.009982595883  0.0080247314886  0.025139784385  
242.3565  0.016765173017  -0.010942799425  -0.0039203081876  0.028327715685  0.16786904622  0.013406337838  0.0031096971122  -0.0083432320935  0.013658373454  0.0066024900013  -0.016135215899  -0.0015618037772  0.021969765474  -0.0023161495957  -0.010898411493  -0.01574331927  0.014141322206  -0.0050755278769  0.0035026681109  0.0017503045507  0.015495494358  0.0058297782355  -0.01201829381  0.009646459275  0.029842226822  
241.7705  0.02041560872  -0.013171371684  -0.0048115923204  0.032791418182  0.18037360647  0.015739031088  0.0037216166541  -0.010118770006  0.016367283506  0.0076672821578  -0.019537282619  -0.0018847750582  0.02562271232  -0.0029348034763  -0.012372003151  -0.018955781495  0.016388950496  -0.0068336005887  0.0037935952488  0.0019013646312  0.018469320903  0.0063561571118  -0.014419487327  0.011554363718  0.035302876821  
241.1874  0.024780170189  -0.015805019078  -0.0058871435319  0.037818370644  0.19289529385  0.018422740792  0.0044367277046  -0.012235006566  0.019549576022  0.0088617558785  -0.023572883277  -0.0022649179325  0.029758041967  -0.0037004152073  -0.013979968351  -0.022743653732  0.018911334255  -0.0090554306301  0.0040420677157  0.0020239917936  0.021939438626  0.0068474853753  -0.017241070495  0.013789878727  0.041619601587  
240.6071  0.029980393935  -0.018907217881  -0.007180777783  0.043453979097  0.20527610248  0.021500746933  0.00526869389  -0.014749180164  0.023274630406  0.010192934362  -0.028341193431  -0.00271010273  0.034414289438  -0.0046433993511  -0.015723003362  -0.027192572128  0.021725737562  -0.011838943903  0.0042217382777  0.002099576318  0.025973550811  0.007274558077  -0.020544033378  0.016398588993  0.048898370058  
240.0295  0.036154724183  -0.022549458834  -0.0087315887813  0.049742715167  0.21733616245  0.025020233773  0.0062322248716  -0.017726494243  0.027619419388  0.011666240962  -0.033952990275  -0.00322877613  0.039627951283  -0.0057994262976  -0.017599498716  -0.032397396182  0.024847145635  -0.015298100601  0.0042992673345  0.0021038375255  0.030645778411  0.0076005817925  -0.024395733476  0.019430281256  0.05725311389  
239.4548  0.043460141486  -0.026811923936  -0.010584584819  0.056727087959  0.22887335433  0.029032468655  0.007342999921  -0.021240915028  0.032668875022  0.013284948685  -0.040531235228  -0.0038298823068  0.045432133583  -0.0072101066976  -0.019605203477  -0.038462527017  0.028287383568  -0.019564629319  0.0042331208644  0.0020056136359  0.036036777656  0.0077799492282  -0.028870098653  0.022938912512  0.066805412879  
238.8828  0.052073817341  -0.031784166031  -0.012791367017  0.064446460579  0.23966322615  0.033592975169  0.0086175505814  -0.025375993491  0.038516185749  0.015049556342  -0.048211525091  -0.0045227462881  0.05185498028  -0.0089237196541  -0.021732912268  -0.045502096426  0.032054120809  -0.024789778849  0.0039722588692  0.0017654753677  0.042233767084  0.0077569151799  -0.034047743404  0.026982477891  0.077683980476  
238.3135  0.062194768874  -0.037565781167  -0.015410844811  0.07293570995  0.24945924964  0.038761701038  0.010073096764  -0.030225701316  0.045263005808  0.01695709265  -0.057142372856  -0.0053169129594  0.058917877551  -0.010995978039  -0.02397219156  -0.053639995965  0.036149764379  -0.031146049688  0.0034547223028  0.0013341530402  0.049330448786  0.0074641833214  -0.040015979041  0.03162276012  0.090023925999  
237.7469  0.074045482951  -0.044267062246  -0.018509982786  0.082223732224  0.25799345108  0.044603181565  0.011727330894  -0.035895268304  0.053019557065  0.019000352066  -0.067485275903  -0.0062219349133  0.066633435708  -0.013490821908  -0.026309163741  -0.063009713608  0.040570247622  -0.038828860118  0.0026061310554  6.5076973324E-4  0.057426808827  0.0068214176107  -0.046868697422  0.036924942043  0.10396577192  
237.183  0.087873474339  -0.052009621077  -0.022164571113  0.092331800273  0.26497744877  0.051186699933  0.013598145225  -0.042502006189  0.061904602368  0.021167068878  -0.079414526684  -0.0072471022931  0.075003256943  -0.016481228331  -0.028726369257  -0.073753944366  0.045303725544  -0.048058094436  0.0013381107078  -3.5912323901E-4  0.066628782513  0.0057336968874  -0.054706107287  0.042957063784  0.11965420737  
236.6218  0.10395273791  -0.060926964489  -0.026460009668  0.10327178442  0.27010392612  0.058586446104  0.015703298242  -0.050176101275  0.072045269018  0.023439039173  -0.093116719165  -0.0084011079406  0.084015505109  -0.020050023146  -0.031202728459  -0.086023940988  0.050329192474  -0.05907947383  -4.5332859347E-4  -0.0017857075951  0.077047771389  0.0040899364622  -0.063634302269  0.049789306728  0.13723656275  
236.0632  0.12258505037  -0.07116500891  -0.031492093703  0.11504425268  0.27304856444  0.066881676398  0.01806001716  -0.059061355608  0.083576700948  0.025791203644  -0.10878990367  -0.0096916415853  0.093642302536  -0.024290677104  -0.033713625511  -0.099978571573  0.055615042784  -0.072165683791  -0.0028894317696  -0.0037372494092  0.088800000656  0.0017613060757  -0.073764640198  0.057493087923  0.15686099523  
235.5072  0.14410107304  -0.082882516552  -0.037367786411  0.12763647224  0.27347245435  0.076156876133  0.020684534979  -0.069315853704  0.096641518737  0.028190707647  -0.1266423435  -0.01112490753  0.1038369885  -0.029308065873  -0.036231136811  -0.11578305273  0.061117600606  -0.087617186075  -0.0061103213001  -0.0063426269756  0.10200570806  -0.001400320556  -0.085212914584  0.066139950549  0.17867438106  
234.9539  0.16886120356  -0.096251435307  -0.044205961241  0.14102033967  0.27102499849  0.086501927778  0.023591562316  -0.081112529227  0.11138906783  0.030595958501  -0.14689082899  -0.012705061341  0.11453128413  -0.035219170263  -0.038724425562  -0.13360733011  0.066779649738  -0.10576263848  -0.010276560558  -0.0097540137827  0.11678815838  -0.0055638434289  -0.098098301173  0.075800239105  0.20281991736  
234.4032  0.19725612178  -0.11145712359  -0.052138094099  0.15515027316  0.26534731114  0.098012287061  0.026793696361  -0.094639603405  0.12797443734  0.032955703471  -0.16975850888  -0.014433562469  0.12563241914  -0.04215369014  -0.041160322418  -0.15362408271  0.072529000074  -0.12695884233  -0.015570609729  -0.014149686189  0.13327248107  -0.010920294044  -0.11254206534  0.086541551796  0.22943444467  
233.855  0.229706973  -0.12869844071  -0.061308882967  0.16996110597  0.25607611223  0.11078916915  0.030300771749  -0.11010086466  0.14655723447  0.035208155172  -0.19547220517  -0.016308441505  0.13702028621  -0.050254542792  -0.043504109328  -0.17600633331  0.078277131694  -0.15159013614  -0.022198120174  -0.019736915447  0.15158433307  -0.01768402044  -0.12866601977  0.098426967401  0.25864551038  
233.3094  0.26666513131  -0.14818768306  -0.071876769813  0.18536602594  0.24284810479  0.12493974654  0.034119160884  -0.12771575684  0.1673001033  0.037280194035  -0.22425918572  -0.018323482966  0.148544699  -0.059678214184  -0.045720519815  -0.20092465517  0.083917962086  -0.18006715437  -0.03038900781  -0.026754892951  0.171848393  -0.026093641273  -0.14659072651  0.1115130496  0.29056820312  
232.7663  0.30861148575  -0.17015034631  -0.084014337185  0.20125461119  0.22530481501  0.14057735954  0.038251034237  -0.14771924176  0.19036698111  0.03908667988  -0.25634337999  -0.020467327035  0.1600228394  -0.070594929759  -0.047774963858  -0.22854397435  0.089326785479  -0.21282487343  -0.040398241735  -0.035477626146  0.19418669842  -0.036412706028  -0.16643344293  0.12584763836  0.32530179886  
232.2258  0.35605519451  -0.19482469416  -0.097908549619  0.21749101701  0.20309786429  0.15782173915  0.042693594295  -0.17036140061  0.21592109058  0.040529906333  -0.29194103581  -0.022722496588  0.17123698725  -0.083188610303  -0.049634979358  -0.25901997748  0.094359435894  -0.25031987286  -0.052506281161  -0.046216730776  0.21871684282  -0.048929994654  -0.18830581751  0.14146744545  0.36292627028  
231.6878  0.40953185525  -0.22246111504  -0.11376080801  0.23391237287  0.17589463153  0.17679924088  0.047438300099  -0.19590673826  0.24412267241  0.041499232712  -0.33125583063  -0.025064359043  0.18193263268  -0.097656578115  -0.051271904896  -0.29249514726  0.098851726867  -0.29302674845  -0.067019092075  -0.059324033253  0.24555005458  -0.063959387177  -0.2123113484  0.15839547924  0.40349872201  
231.1522  0.46960104526  -0.25332124919  -0.13178678358  0.25032745167  0.14338425324  0.19764308655  0.052470102542  -0.22463315463  0.27512646971  0.04187092782  -0.37447346771  -0.027460035973  0.19181707493  -0.11420897941  -0.052662760257  -0.32909446106  0.10261922084  -0.34143362592  -0.084267675209  -0.075193885435  0.27478918543  -0.081839232557  -0.23854262545  0.1766383328  0.44704982511  
230.6191  0.53684319141  -0.2876768704  -0.15221599713  0.26651567525  0.10528389709  0.22049360939  0.05776671364  -0.25683054849  0.30907898285  0.041508258833  -0.42175580702  -0.029867277054  0.20055861329  -0.13306789067  -0.053792312159  -0.36892080227  0.10545737959  -0.39603673919  -0.10460703914  -0.094265083335  0.30652664112  -0.10293114638  -0.26707838479  0.19618337813  0.49358033402  
230.0885  0.6118557389  -0.32580850888  -0.17529110876  0.28222652092  0.061345233637  0.24549849585  0.063297935827  -0.29279902106  0.34611552143  0.040261855949  -0.47323460085  -0.032233318492  0.20778643395  -0.15446607987  -0.054655293058  -0.41205014908  0.10714214388  -0.45733405533  -0.1284145569  -0.11702227178  0.34084229153  -0.12761816918  -0.29798041336  0.216995919  0.5430577785  
229.5603  0.69524859737  -0.36800380447  -0.2012668841  0.29717939282  0.011361019147  0.2728130158  0.069025079635  -0.33284664995  0.38635708815  0.03797037964  -0.52900492588  -0.034493749653  0.21309129138  -0.1786453977  -0.055258731017  -0.45852662002  0.10743098527  -0.52581794984  -0.1560876516  -0.14399670942  0.37780140166  -0.15630222147  -0.33129034966  0.23901636328  0.59541343035  
229.0345  0.78763885534  -0.41455558267  -0.23040880401  0.3110640195  -0.044828307976  0.30260023067  0.074900499864  -0.37728680859  0.42990713784  0.03446151223  -0.58911842498  -0.036571414906  0.21602707393  -0.2058547801  -0.055624338837  -0.5083574709  0.10606446626  -0.60196695976  -0.18804076619  -0.17576626301  0.41745262778  -0.18940079832  -0.36702643553  0.26215748485  0.65053965038  
228.5112  0.88964476656  -0.46575965009  -0.2629912874  0.32354143472  -0.10732812503  0.3350311676  0.080867281346  -0.42643501158  0.47684826275  0.029553289097  -0.65357649354  -0.0383753806  0.21611333042  -0.23634785047  -0.055790901265  -0.56150815122  0.10276833603  -0.68623666864  -0.22470158486  -0.21295449786  0.45982612522  -0.22734285507  -0.4051802815  0.28630185218  0.70828772414  
227.9902  1.0018790267  -0.52191231012  -0.29929550043  0.33424559249  -0.17618333387  0.37028494605  0.086859105435  -0.4806052741  0.52723886307  0.023055777171  -0.72232356535  -0.039799999507  0.21283881741  -0.27038011884  -0.055816590567  -0.61789754098  0.097256178732  -0.77904980537  -0.26650648873  -0.25622873201  0.50493181492  -0.2705638478  -0.44571371605  0.31129950784  0.76846629564  
227.4716  1.1249413738  -0.58330760489  -0.33960672984  0.34278565911  -0.25137240526  0.40854884224  0.092800327406  -0.54010598129  0.58110986869  0.014773099774  -0.79524067126  -0.040724106665  0.20566610597  -0.30820578556  -0.055781133464  -0.67739349936  0.089232618922  -0.88078566804  -0.31389524571  -0.30629692742  0.55275785522  -0.31949990572  -0.48855579494  0.3369659873  0.83084050524  
226.9553  1.2594105634  -0.65023429476  -0.38421130451  0.34874901501  -0.33280188896  0.4500182762  0.098606292733  -0.60523527389  0.63846158405  0.0045057972991  -0.87213945916  -0.041010381385  0.19403726243  -0.3500741682  -0.055787746838  -0.73980886463  0.078397075733  -0.99176901332  -0.36730495424  -0.36390330074  0.60326936311  -0.37458112991  -0.53360005211  0.3630807691  0.89513193198  
226.4414  1.4058357824  -0.72297259271  -0.43339305652  0.35170498745  -0.42030152367  0.49489670622  0.10418391684  -0.67627596743  0.69926073276  -0.0079464968007  -0.95275687524  -0.04050490993  0.17738058959  -0.39622578316  -0.055964756081  -0.80489804971  0.064448042618  -1.1122585807  -0.4271632821  -0.4298225511  0.65640742544  -0.4362240313  -0.58070207658  0.38938624847  0.96101943088  
225.9298  1.5647275875  -0.8017906771  -0.48742932185  0.35120932106  -0.51362008218  0.54339541601  0.10943254819  -0.75349003457  0.76343778171  -0.022782095615  -1.0367507134  -0.03903698203  0.15511838485  -0.44688812654  -0.05646680887  -0.87235437871  0.047087854601  -1.242435448  -0.49388106429  -0.50485262204  0.71208843506  -0.50482314225  -0.62967750134  0.41558732476  1.0281409419  
225.4205  1.736548465  -0.88694101267  -0.54658649079  0.34680937816  -0.61242208568  0.59573318164  0.1142451285  -0.83711269394  0.83088462576  -0.040194055085  -1.1236962406  -0.036419151796  0.12667563937  -0.50227121274  -0.057475598825  -0.94180830713  0.026027889602  -1.3823914385  -0.56784434749  -0.58980593988  0.77020378008  -0.58074185902  -0.68030048942  0.44135168821  1.0960963306  
224.9135  1.9217031264  -0.97865651595  -0.61111512944  0.33805004384  -0.71628551679  0.65213580723  0.11850965674  -0.92734616309  0.90145271326  -0.06036677792  -1.2130841015  -0.032447589767  0.091489569839  -0.56256294316  -0.059200018107  -1.0128266605  9.9413529849E-4  -1.5321178224  -0.6494059926  -0.68549910099  0.83061990589  -0.66430259663  -0.73230279907  0.46631088361  1.1644512983  
224.4088  2.1205286693  -1.0771466076  -0.68124470593  0.3244802927  -0.82470065297  0.71283552167  0.12211095498  -1.0243531481  0.9749516898  -0.083472484899  -1.3043196935  -0.026902747714  0.049019841426  -0.62792439082  -0.061875665771  -1.0849130145  -0.028266961396  -1.6914945687  -0.73887696943  -0.79274101596  0.89317876035  -0.75577636332  -0.78537350459  0.4900622174  1.2327423775  
223.9063  2.3332847429  -1.1825932  -0.75717796831  0.30566035542  -0.93707013123  0.77807023233  0.12493272496  -1.1282501579  1.0511486321  -0.10966762097  -1.3967241844  -0.019550351499  -0.0012406904131  -0.69848509979  -0.065763649569  -1.1575093224  -0.061982458338  -1.8602804171  -0.83651749933  -0.9123195587  0.95769862167  -0.85537188707  -0.8391594409  0.51217156059  1.3004829975  
223.4061  2.5601438698  -1.2951466738  -0.83908503482  0.2811694038  -1.0527103402  0.84808263634  0.12685987402  -1.2391007459  1.1297679364  -0.13908926959  -1.489537319  -0.010142729886  -0.059754920393  -0.77433850966  -0.071148632808  -1.2299988727  -0.10034680323  -2.0381040414  -0.94252822084  -1.0449868121  1.0239752976  -0.96322445231  -0.89326642986  0.53217708272  1.3671705798  
222.9081  2.8011820836  -1.4149219013  -0.92709727183  0.25061365392  -1.1708542183  0.92311919501  0.1277810785  -1.3569087971  1.2104919156  -0.17185165267  -1.5819221287  0.0015795211338  -0.12693034169  -0.85553762494  -0.078336094661  -1.3017106368  -0.14351575673  -2.2244565739  -1.057041569  -1.1914430494  1.0917836732  -1.0793846293  -0.94726133256  0.54959393205  1.432294586  
