260.0  2.6655891377E-5  -6.0206110055E-6  -3.0728794848E-6  -2.3262576471E-7  7.9194984362E-6  6.4459778883E-5  6.7678306744E-5  1.2779726924E-5  -1.0418706845E-4  -1.2020273306E-4  -4.1718495608E-6  1.3434480763E-4  -9.2295777921E-6  0.0033850489761  9.8665966234E-5  -1.0765453197E-6  2.3704262623E-6  1.3277654524E-5  -7.6079454837E-6  1.817167596E-6  8.950300892E-6  1.3771684592E-4  1.9705389404E-5  3.482030634E-5  1.7328694256E-7  1.7403874967E-5  -7.1640406494E-7  -1.0417071623E-5  -0.0036002051088  -7.4883556565E-7  -4.8695306588E-5  1.5374825544E-5  -2.5795628209E-6  -8.6882580805E-4  2.1482403954E-4  -9.8922502102E-6  1.252803438E-5  -2.6877154784E-6  6.8939052501E-6  -9.7990169019E-7  4.7669125527E-6  -4.4104358783E-5  -5.7868821614E-4  -4.9412331058E-5  
259.3258  3.3610487788E-5  -8.078529326E-6  -4.0219276332E-6  -2.8727638075E-7  1.0099930057E-5  8.3559600755E-5  8.3765626101E-5  1.6993225203E-5  -1.3312303169E-4  -1.5407580122E-4  -5.7941011139E-6  1.7259743618E-4  -1.204242883E-5  0.0041488779809  1.2722337897E-4  -1.6427242503E-6  3.1941802555E-6  1.7578185763E-5  -1.015060488E-5  2.5348882255E-6  1.1805194371E-5  1.7938321764E-4  2.5685502948E-5  4.5102246899E-5  5.5535376237E-8  2.2543346219E-5  -9.7164465157E-7  -1.3779980836E-5  -0.0043703282593  -9.5878998845E-7  -6.5041972779E-5  1.9791622076E-5  -3.4770621825E-6  -0.0010662571816  2.7637033781E-4  -1.2813037683E-5  1.6523883767E-5  -3.6368077683E-6  9.108057893E-6  -1.3944978645E-6  6.1130174817E-6  -5.7579566833E-5  -7.319544456E-4  -6.4508133315E-5  
258.655  4.21830253E-5  -1.0805730009E-5  -5.2418237854E-6  -3.5152962879E-7  1.2816471466E-5  1.0794564493E-4  1.0329053176E-4  2.2518275265E-5  -1.6948764303E-4  -1.9684298824E-4  -8.0104276513E-6  2.2095790505E-4  -1.5668981154E-5  0.0050675286231  1.6345080611E-4  -2.4569276192E-6  4.288921079E-6  2.3191130695E-5  -1.3496484515E-5  3.5167339415E-6  1.5515417126E-5  2.3284116587E-4  3.3357109724E-5  5.8204146934E-5  -1.4083572505E-7  2.9102105896E-5  -1.313307311E-6  -1.8163345468E-5  -0.0052869186232  -1.2224982281E-6  -8.6573277842E-5  2.5374528914E-5  -4.6705899509E-6  -0.0013033696943  3.5430960781E-4  -1.6532727578E-5  2.1716448071E-5  -4.9076483647E-6  1.1992366803E-5  -1.9737268975E-6  7.8080703647E-6  -7.4912697162E-5  -9.2272687396E-4  -8.3936164726E-5  
257.9877  5.2691135506E-5  -1.4408187542E-5  -6.8024650867E-6  -4.2585886442E-7  1.6180457093E-5  1.3896788905E-4  1.2688851602E-4  2.9737180569E-5  -2.1501418031E-4  -2.5065303313E-4  -1.1024804478E-5  2.8186736642E-4  -2.0331683383E-5  0.0061682562018  2.0923042183E-4  -3.6147850385E-6  5.738411021E-6  3.0490472665E-5  -1.7883575299E-5  4.85300845E-6  2.0319236132E-5  3.0117613555E-4  4.3159954284E-5  7.4833410584E-5  -4.47447733E-7  3.7442690653E-5  -1.7690321836E-6  -2.3855360642E-5  -0.0063737345249  -1.5522971369E-6  -1.1483081168E-4  3.2399960901E-5  -6.2520610264E-6  -0.0015868468577  4.5264409004E-4  -2.1250220511E-5  2.8438817546E-5  -6.6044808731E-6  1.5736397744E-5  -2.7788527134E-6  9.9333277543E-6  -9.7127493198E-5  -0.0011593469227  -1.0885273349E-4  
257.3238  6.5497446429E-5  -1.9151436975E-5  -8.7894131925E-6  -5.1019363166E-7  2.0319853498E-5  1.7828862517E-4  1.5528834123E-4  3.9135429613E-5  -2.7179354544E-4  -3.1812338002E-4  -1.510643117E-5  3.5829298185E-4  -2.6310135812E-5  0.0074822139649  2.6685608415E-4  -5.2449696549E-6  7.6504939084E-6  3.9948444263E-5  -2.3615316464E-5  6.6625179176E-6  2.6515734422E-5  3.8820738296E-4  5.5636573099E-5  9.5855812377E-5  -9.0585208115E-7  4.8011962864E-5  -2.3747427749E-6  -3.1218902215E-5  -0.0076575391095  -1.9630121791E-6  -1.5178130068E-4  4.1200649643E-5  -8.3400005536E-6  -0.0019241910636  5.7625226608E-4  -2.7208172122E-5  3.7108972925E-5  -8.8636360596E-6  2.0579263597E-5  -3.8924185451E-6  1.2586413776E-5  -1.2549550445E-4  -0.0014517981859  -1.4069710422E-4  
256.6634  8.1010569337E-5  -2.5376601035E-5  -1.1306659403E-5  -6.0361234677E-7  2.5379567793E-5  2.2794593635E-4  1.8931993382E-4  5.1327058431E-5  -3.4233625255E-4  -4.0242963733E-4  -2.0608961859E-5  4.5382471466E-4  -3.3954784334E-5  0.0090448284104  3.3911003445E-4  -7.5194532246E-6  1.0163440335E-5  5.2158865176E-5  -3.1077048112E-5  9.1007862981E-6  3.4478710227E-5  4.9864223255E-4  7.1453064706E-5  1.2232573448E-4  -1.5700645072E-6  6.1358542597E-5  -3.1769462626E-6  -4.0708892088E-5  -0.0091683172574  -2.4724009518E-6  -1.9992365993E-4  5.2174517518E-5  -1.1086629593E-5  -0.0023237516042  7.3105442402E-4  -3.4701003268E-5  4.8249135962E-5  -1.1862840028E-5  2.6821394156E-5  -5.4250986525E-6  1.5883952349E-5  -1.6158942125E-4  -0.0018119790871  -1.8125357483E-4  
256.0063  9.9683977764E-5  -3.3520374951E-5  -1.4479639221E-5  -7.0393005601E-7  3.1520821854E-5  2.9042783761E-4  2.2992145248E-4  6.7085539225E-5  -4.2964236915E-4  -5.0740907972E-4  -2.799488325E-5  5.7278586846E-4  -4.3703637965E-5  0.010896175437  4.2935053161E-4  -1.0666593952E-5  1.3453789783E-5  6.7865328947E-5  -4.075615452E-5  1.2370394317E-5  4.4673305211E-5  6.3825751022E-4  9.1423179851E-5  1.5552082134E-4  -2.5096068249E-6  7.8153308618E-5  -4.2356160402E-6  -5.2893145962E-5  -0.010939477445  -3.1016780184E-6  -2.6242004931E-4  6.5794214839E-5  -1.4686649594E-5  -0.0027947337524  9.2420307677E-4  -4.4083938608E-5  6.2508902087E-5  -1.5833038312E-5  3.4838781096E-5  -7.524573158E-6  1.9964459553E-5  -2.0734614509E-4  -0.0022540095625  -2.3272528791E-4  
255.3526  1.2201188875E-4  -4.4139846295E-5  -1.8458431064E-5  -8.0715614875E-7  3.8919170615E-5  3.687583312E-4  2.7814500469E-4  8.7381209515E-5  -5.3727979639E-4  -6.3767972026E-4  -3.7866259888E-5  7.2035836191E-4  -5.6102612042E-5  0.013081349377  5.4161116391E-4  -1.4987737717E-5  1.774599269E-5  8.7995061731E-5  -5.3266605646E-5  1.6733918853E-5  5.7675781115E-5  8.1411165703E-4  1.1653603224E-4  1.9698135265E-4  -3.8131232217E-6  9.9213387794E-5  -5.627787224E-6  -6.8477255019E-5  -0.013008031443  -3.8761440243E-6  -3.4325550964E-4  8.2617134664E-5  -1.9388078905E-5  -0.0033471828718  0.0011643004655  -5.5783084207E-5  8.0692731034E-5  -2.1073358691E-5  4.5100137335E-5  -1.038696433E-5  2.4991482252E-5  -2.6514094058E-4  -0.0027945736397  -2.9782152742E-4  
254.7022  1.485210283E-4  -5.794319491E-5  -2.342103033E-5  -9.0679356763E-7  4.7760624658E-5  4.6659664306E-4  3.3516036498E-4  1.1342639423E-4  -6.694711371E-4  -7.9877649812E-4  -5.1003309735E-5  9.0272355987E-4  -7.1830202401E-5  0.015650815567  6.8071241836E-4  -2.0878148495E-5  2.3324203287E-5  1.13699369E-4  -6.9378709095E-5  2.2530036318E-5  7.419689931E-5  0.001034791173  1.4798769331E-4  2.4855456042E-4  -5.5926377691E-6  1.2553008416E-4  -7.4520205687E-6  -8.8334102794E-5  -0.015414744015  -4.825951793E-6  -4.4743141883E-4  1.0329562189E-4  -2.5505553272E-5  -0.0039919366548  0.0014616452245  -7.030651271E-5  1.0379241828E-4  -2.7969972759E-5  5.8187468794E-5  -1.4271497867E-5  3.115695715E-5  -3.3787409768E-4  -0.0034532993497  -3.7986040124E-4  
254.0551  1.7975689721E-4  -7.5827511012E-5  -2.9576532396E-5  -9.9294814997E-7  5.8235197116E-5  5.8835088603E-4  4.0225591208E-4  1.4672951827E-4  -8.3118921891E-4  -9.9730610682E-4  -6.8412552933E-5  0.001127219233  -9.1727312475E-5  0.018660735706  8.5238585395E-4  -2.885323833E-5  3.0546625739E-5  1.4640167762E-4  -9.0054997744E-5  3.0193450962E-5  9.5109388177E-5  0.0013106951111  1.872168733E-4  3.124440067E-4  -7.9885163474E-6  1.5830122798E-4  -9.8339183855E-6  -1.1353866289E-4  -0.018204244164  -5.9870558201E-6  -5.811987164E-4  1.2858697127E-4  -3.343656686E-5  -0.0047405377192  0.0018285100187  -8.8256268432E-5  1.3302521016E-4  -3.7019778958E-5  7.4820618847E-5  -1.9519201901E-5  3.8684750681E-5  -4.2907159498E-4  -0.004253176843  -4.8288894571E-4  
